2,E,1,I,Tuckerman,2320,Seven Locks Rd.,1602,Westlake Dr.,35,|,39.3,,A,62,,0,,62,,39.3,0,1,,2%,,|,27.7,,B,88,,8,,80,,30.5,15,12,,31%,,,,
2,W,2,I,Wightman,2414,Goshen Rd.,2413,Mont.Village Av,35,|,36.3,,A,145,,0,,145,,36.3,7,6,,9%,,|,35.6,,A,148,,0,,148,,35.6,2,14,,11%,,,,
2,E,2,I,Wightman,2413,Mont.Village Ave,2414,Goshen Rd.,35,|,28.2,,A,42,,0,,42,,28.2,0,12,,29%,,|,24.2,,B,49,,0,,49,,24.2,7,12,,39%,,,,
2,W,2,I,Wisteria,2904,Md.118,2904,Md.118,30,|,19.4,,B,15,,0,,15,,19.4,0,7,,47%,,|,8.5,,E,34,,14,,20,,14.5,20,6,,76%,,,,
2,E,2,I,Wisteria,2904,Md.118,2904,Md.118,30,|,16.5,,C,20,,0,,20,,16.5,3,8,,55%,,|,18.4,,C,18,,0,,18,,18.4,2,7,,50%,,,,
3,E,1,I,Bel Pre,2342,Md.97,2349,Layhill Rd.,35,|,33.4,,A,200,,26,,174,,38.4,32,1,,17%,,|,33.6,,A,199,,27,,172,,38.8,33,0,,17%,,,,
3,E,2,I,Bel Pre,1535,Connecticut Av,2348,Rippling Brook,35,|,28.9,,A,111,,7,,104,,30.9,12,19,,28%,,|,27.9,,A,115,,5,,110,,29.2,11,24,,30%,,,,
3,E,2,I,Bel Pre,2349,Md.182,9996,Alderton Rd.,35,|,33.2,,A,60,,0,,60,,33.2,0,10,,17%,,|,25.2,,A,79,,10,,69,,28.9,15,14,,37%,,,,
3,E,3,I,Bel Pre,2343,Md.28,2342,Md.97,25,|,25.9,,A,169,,4,,165,,26.5,26,0,,15%,,|,26.4,,A,166,,6,,160,,27.4,22,0,,13%,,,,
3,W,2,I,Bel Pre,2348,Rippling Brook,1535,Connecticut Ave,35,|,35.6,,A,90,,0,,90,,35.6,1,9,,11%,,|,26,,A,123,,14,,109,,29.4,29,14,,35%,,,,
3,W,1,I,Bel Pre,2349,Layhill Rd.,2342,Md.97,35,|,29.2,,B,234,,16,,218,,31.3,37,26,,27%,,|,25.6,,B,266,,66,,200,,34.1,83,12,,36%,,,,
3,W,2,I,Bel Pre,2349,Md.182,2348,Rippling Brook,35,|,31.9,,A,53,,0,,53,,31.9,0,11,,21%,,|,33.9,,A,50,,0,,50,,33.9,0,8,,16%,,,,
3,W,2,I,Bel Pre,9996,Alderton Rd.,2349,Md.182,35,|,14.7,,C,141,,52,,89,,23.2,72,17,,63%,,|,12.8,,D,162,,73,,89,,23.2,93,17,,68%,,,,
3,W,3,I,Bel Pre,2342,Md.97,2343,Md.28,25,|,36.7,,A,121,,0,,121,,36.7,0,0,,0%,,|,28.4,,A,156,,28,,128,,34.7,32,0,,21%,,,,
3,E,2,I,Bel Pre ,2348,Rippling Brook,2349,Md.182,35,|,28.5,,A,57,,0,,57,,28.5,8,8,,28%,,|,36.1,,A,45,,0,,45,,36.1,0,4,,9%,,,,
3,N,1,S,Cherry Hl,1435,Powder Mill Rd,2301,U.S.29,40,|,34.9,,B,192,,0,,192,,34.9,1,42,,22%,,|,25.1,,C,267,,52,,215,,31.1,64,54,,44%,,,,
3,S,1,S,Cherry Hl,2301,U.S.29,1435,Powder Mill Rd.,40,|,32,,B,209,,3,,206,,32.4,12,49,,29%,,|,30,,B,223,,25,,198,,33.7,30,45,,34%,,,,
3,N,1,I,Conn.Ave.,2341,Md.97,3310,Grand Pre Rd.,40,|,31.6,,A,36,,0,,36,,31.6,0,11,,31%,,|,22.3,,C,51,,0,,51,,22.3,0,26,,51%,,,,
3,S,1,I,Conn.Ave.,1535,Bel Pre Rd.,3310,Grand Pre Rd.,40,|,28.3,,B,51,,0,,51,,28.3,7,12,,37%,,|,29.5,,B,49,,0,,49,,29.5,0,17,,35%,,,,
3,N,1,I,Conn.Ave.,3310,Grand Pre Rd.,1535,Bel Pre Rd.,40,|,30.3,,A,46,,0,,46,,30.3,2,13,,33%,,|,25.8,,B,54,,0,,54,,25.8,0,23,,43%,,,,
3,S,1,I,Conn.Ave.,3310,Grand Pre Rd.,2341,Md.97,40,|,29.2,,B,35,,0,,35,,29.2,0,12,,34%,,|,8.1,,F,126,,87,,39,,26.2,92,11,,82%,,,,
3,E,1,I,E.Randolph,7200,Fairland Rd.,1442,Old Columbia Pk,40,|,37.7,,A,177,,0,,177,,37.7,0,29,,16%,,|,39.8,,A,168,,1,,167,,40,7,13,,12%,,,,
3,W,1,I,E.Randolph,1442,Old Columbia,2306,Md.650,40,|,24.5,,B,334,,90,,244,,33.6,117,35,,46%,,|,18.1,,C,454,,157,,297,,27.6,211,61,,60%,,,,
3,W,2,I,Fairland,2302,U.S.29,1444,Old Columbia,35,|,14.3,,C,53,,17,,36,,21.1,25,9,,64%,,|,11.9,,D,64,,20,,44,,17.3,33,12,,70%,,,,
3,E,2,I,Fairland,1444,Old Columbia,2302,U.S.29,35,|,18.1,,C,38,,9,,29,,23.7,12,9,,55%,,|,21.5,,B,32,,0,,32,,21.5,6,9,,47%,,,,
3,E,1,I,Fairland Rd.,7200,Randolph Rd.,1444,Old Columbia Pk,40,|,42.4,,A,175,,0,,175,,42.4,0,10,,6%,,|,41,,A,181,,0,,181,,41,0,16,,9%,,,,
3,W,1,I,Fairland Rd.,1444,Old Columbia,7200,Randolph Rd.,40,|,42.6,,A,175,,0,,175,,42.6,3,6,,5%,,|,42.4,,A,176,,0,,176,,42.4,0,10,,6%,,,,
3,W,1,I,Great Sen,2392,Muddy Branch Rd,2388,Md.124,55,|,46.8,,A,133,,11,,122,,51,17,12,,22%,,|,47.5,,A,131,,0,,131,,47.5,4,23,,21%,,,,
3,W,1,I,Great Sen,2388,Md.124,1680,Longdraft Rd.,55,|,46.1,,A,41,,0,,41,,46.1,0,10,,24%,,|,35.6,,A,53,,3,,50,,37.8,8,14,,42%,,,,
3,E,1,I,Great Seneca,2392,Muddy Branch Rd,3439,Sam Eig Hwy.,55,|,31.6,,A,34,,0,,34,,31.6,0,16,,47%,,|,25,,B,43,,8,,35,,30.7,12,13,,58%,,,,
3,W,1,I,Great Seneca,3439,Sam Eig Hwy.,2392,Muddy Branch Rd,55,|,51.4,,A,20,,0,,20,,51.4,0,3,,15%,,|,12.5,,E,82,,47,,35,,29.4,54,11,,79%,,,,
3,E,1,I,Great Seneca,1680,Longdraft Rd.,2388,Md.124,55,|,38.9,,A,47,,0,,47,,38.9,0,17,,36%,,|,52.2,,A,35,,0,,35,,52.2,0,5,,14%,,,,
3,E,1,I,Great Seneca,2388,Md.124,2392,Muddy Branch Rd,55,|,39.7,,A,157,,23,,134,,46.6,33,20,,34%,,|,52.4,,A,119,,0,,119,,52.4,0,15,,13%,,,,
3,W,1,I,Gude Dr.,2427,Southlawn Ln.,1579,Crabbs Branch,40,|,46.5,,A,85,,0,,85,,46.5,0,0,,0%,,|,33,,A,120,,23,,97,,40.8,29,3,,27%,,,,
3,E,1,I,Gude Dr.,1579,Crabbs Branch,2427,Southlawn Ln.,40,|,40.7,,A,98,,0,,98,,40.7,0,9,,9%,,|,42.5,,A,94,,0,,94,,42.5,1,4,,5%,,,,
3,E,1,I,Gude Dr.,2373,Md.355,1579,Crabbs Branch,40,|,14.8,,D,81,,19,,62,,19.3,51,3,,67%,,|,38.7,,A,31,,0,,31,,38.7,0,4,,13%,,,,
3,W,1,I,Gude Dr.,1579,Crabbs Branch,2373,Md.355,40,|,11.1,,E,106,,62,,44,,26.8,71,9,,75%,,|,6,,F,198,,141,,57,,20.7,157,15,,87%,,,,
3,N,F,,I-270,3366,SlipRamp(F),3633,SlipRamp(T),55,|,61.4,,B,31,,0,,31,,61.4,0,0,,0%,,|,52.9,,B,36,,0,,36,,52.9,0,4,,11%,,,,
3,S,F,,I-270,2381,I-270CD(beg),3372,SlipRamp(F),55,|,56.1,,B,33,,0,,33,,56.1,0,2,,6%,,|,52.9,,B,35,,0,,35,,52.9,0,4,,11%,,,,
3,S,F,,I-270,2385,Md.124(N),2202,Md.117(S),55,|,57.9,,B,59,,0,,59,,57.9,0,2,,3%,,|,52.5,,B,65,,0,,65,,52.5,0,8,,12%,,,,
3,N,F,,I-270,3368,SlipRamp(F),3366,SlipRamp(F),55,|,59.6,,B,55,,0,,55,,59.6,0,0,,0%,,|,52.9,,B,62,,0,,62,,52.9,0,7,,11%,,,,
3,N,F,,I-270,3633,SlipRamp(T),3485,I-270 CD(end),55,|,59.2,,B,75,,0,,75,,59.2,0,1,,1%,,|,52.2,,B,85,,0,,85,,52.2,0,11,,13%,,,,
3,S,F,,I-270,2202,Md.117(S),3610,I-370(N),55,|,56.1,,B,49,,0,,49,,56.1,0,3,,6%,,|,52.9,,B,52,,0,,52,,52.9,0,6,,12%,,,,
3,N,F,,I-270,3372,SlipRamp(T),3368,SlipRamp(F),55,|,59.6,,B,39,,0,,39,,59.6,0,0,,0%,,|,52.9,,B,44,,0,,44,,52.9,0,5,,11%,,,,
3,S,F,,I-270,3610,I-370(N),2381,I-270CD(beg),55,|,56.6,,B,28,,0,,28,,56.6,0,2,,7%,,|,52.9,,B,30,,0,,30,,52.9,0,4,,13%,,,,
3,N,F,,I-270CD,3609,I-370(N),3366,SlipRamp(T),55,|,52.9,,B,26,,0,,26,,52.9,0,3,,12%,,|,52.9,,B,26,,0,,26,,52.9,0,3,,12%,,,,
3,N,F,,I-270CD,3634,SlipRamp(F),3623,Md.117(N),55,|,52.9,,B,11,,0,,11,,52.9,0,1,,9%,,|,52.9,,B,11,,0,,11,,52.9,0,1,,9%,,,,
3,N,F,,I-270CD,3608,I-370(S),3609,I-370(N),55,|,52.9,,B,29,,0,,29,,52.9,0,3,,10%,,|,52.9,,B,29,,0,,29,,52.9,0,3,,10%,,,,
3,N,F,,I-270CD,3623,Md.117(N),3686,Md.124(S),55,|,50.9,,B,27,,0,,27,,50.9,0,4,,15%,,|,52.9,,B,26,,0,,26,,52.9,0,3,,12%,,,,
3,N,F,,I-270CD,3368,SlipRamp(T),3608,I-370(S),55,|,52.9,,B,15,,0,,15,,52.9,0,2,,13%,,|,52.9,,B,15,,0,,15,,52.9,0,2,,13%,,,,
3,N,F,,I-270CD,3366,SlipRamp(T),3634,SlipRamp(F),55,|,52.8,,B,45,,0,,45,,52.8,0,5,,11%,,|,52.8,,B,45,,0,,45,,52.8,0,5,,11%,,,,
3,N,F,,I-270CD,3686,Md.124(S),3685,Md.124(N),55,|,52.8,,B,22,,0,,22,,52.8,0,3,,14%,,|,52.8,,B,22,,0,,22,,52.8,0,3,,14%,,,,
3,N,F,,I-270CD,3710,ShadyGroveN,3368,SlipRamp(T),55,|,52.9,,B,13,,0,,13,,52.9,0,2,,15%,,|,52.9,,B,13,,0,,13,,52.9,0,2,,15%,,,,
3,N,F,,I-270CD,3685,Md.124(N),3484,End CD Road,55,|,52.9,,B,19,,0,,19,,52.9,0,2,,11%,,|,52.9,,B,19,,0,,19,,52.9,0,2,,11%,,,,
3,E,2,I,Md.117,1754,Metropolitan Gr,2386,Md.124,30,|,24.6,,B,65,,5,,60,,26.7,14,5,,29%,,|,20,,B,80,,15,,65,,24.6,26,8,,43%,,,,
3,W,2,I,Md.117,1754,Metropolitan Gr,1753,Longdraft Rd.,35,|,27.6,,A,72,,3,,69,,28.8,12,10,,31%,,|,22.1,,B,90,,12,,78,,25.5,21,19,,44%,,,,
3,W,2,I,Md.117,2386,Md.124,1754,Metropolitan Gr,35,|,27.2,,A,60,,0,,60,,27.2,7,12,,32%,,|,22.7,,B,72,,0,,72,,22.7,8,23,,43%,,,,
3,E,2,I,Md.117,1753,Longdraft Rd.,1754,Metropolitan Gr,35,|,45,,A,44,,0,,44,,45,0,0,,0%,,|,47.2,,A,42,,0,,42,,47.2,0,0,,0%,,,,
3,N,1,I,Md.124,2388,Great Seneca Hy,2387,Quince Orchard,40,|,24.4,,B,139,,47,,92,,36.8,51,13,,46%,,|,41.8,,A,81,,0,,81,,41.8,0,6,,7%,,,,
3,S,1,I,Md.124,3339,Md.117,2387,Quince Orchard,40,|,31.8,,A,104,,11,,93,,35.6,18,12,,29%,,|,24.9,,B,133,,36,,97,,34.1,50,9,,44%,,,,
3,S,2,I,Md.124,2388,Great Seneca Hy,1679,Longdraft Rd.,35,|,26.8,,A,107,,9,,98,,29.2,22,13,,33%,,|,27,,A,106,,21,,85,,33.7,28,6,,32%,,,,
3,N,2,I,Md.124,3340,Firstfield Rd.,3386,I-270,35,|,36.7,,A,29,,0,,29,,36.7,0,2,,7%,,|,46.2,,A,23,,0,,23,,46.2,0,0,,0%,,,,
3,N,2,I,Md.124,3469,Midcounty Hwy.,7004,Flower Hill Way,35,|,25.8,,A,19,,0,,19,,25.8,0,7,,37%,,|,18.8,,C,26,,0,,26,,18.8,8,6,,54%,,,,
3,S,2,I,Md.124,2377,Md.355,3386,I-270,35,|,20.7,,B,55,,14,,41,,27.8,21,6,,49%,,|,40.7,,A,28,,0,,28,,40.7,0,0,,0%,,,,
3,N,2,I,Md.124,1679,Longdraft Rd.,2388,Great Seneca Hy,35,|,33,,A,39,,0,,39,,33,2,5,,18%,,|,13.6,,C,95,,53,,42,,30.7,58,5,,66%,,,,
3,N,2,I,Md.124,2389,Md.28,1679,Longdraft Rd.,35,|,19.5,,B,147,,56,,91,,31.5,58,17,,51%,,|,31.9,,A,90,,0,,90,,31.9,0,18,,20%,,,,
3,N,1,I,Md.124,2387,Quince Orchard,3339,Md.117,40,|,19.1,,C,107,,51,,56,,36.5,57,5,,58%,,|,13.4,,E,153,,83,,70,,29.2,103,5,,71%,,,,
3,S,1,I,Md.124,2387,Quince Orchard,2388,Great Seneca Hy,40,|,38.9,,A,34,,0,,34,,38.9,0,5,,15%,,|,40,,A,33,,0,,33,,40,0,4,,12%,,,,
3,S,2,I,Md.124,3340,Firstfield Rd.,3339,Md.117,35,|,23.9,,B,87,,24,,63,,33,30,5,,40%,,|,35.2,,A,59,,0,,59,,35.2,0,7,,12%,,,,
3,S,2,I,Md.124,1679,Longdraft Rd.,2389,Md.28,35,|,20.4,,B,9,,0,,9,,20.4,0,4,,44%,,|,18.3,,C,10,,0,,10,,18.3,0,5,,50%,,,,
3,N,2,I,Md.124,3339,Md.117,3340,Firstfield Rd.,35,|,29.1,,A,22,,0,,22,,29.1,1,5,,27%,,|,33.7,,A,19,,0,,19,,33.7,0,3,,16%,,,,
3,S,2,I,Md.124,3386,I-270,3340,Firstfield Rd.,35,|,16,,C,40,,4,,36,,17.8,13,11,,60%,,|,8.1,,E,79,,35,,44,,14.6,54,9,,80%,,,,
3,N,2,I,Md.124,3386,I-270,2377,Md.355,35,|,18.6,,C,72,,25,,47,,28.6,31,7,,53%,,|,13.2,,C,102,,41,,61,,22,59,9,,67%,,,,
3,S,1,I,Md.185,2341,Md.97,1538,Aspen Hill Rd.,45,|,22.6,,C,48,,3,,45,,24.1,11,15,,54%,,|,21.3,,C,51,,8,,43,,25.2,15,14,,57%,,,,
3,S,1,I,Md.185,1538,Aspen Hill Rd.,1548,Independence St,45,|,35.7,,A,28,,0,,28,,35.7,0,8,,29%,,|,38.4,,A,26,,0,,26,,38.4,0,6,,23%,,,,
3,S,1,I,Md.185,2341,Md.97,1538,Aspen Hill Rd.,45,|,12.7,,E,63,,31,,32,,25,38,9,,75%,,|,34.7,,A,23,,0,,23,,34.7,0,7,,30%,,,,
3,N,1,I,Md.185,1538,Aspen Hill Rd.,2341,Md.97,45,|,37.3,,A,27,,0,,27,,37.3,0,7,,26%,,|,27.2,,B,37,,0,,37,,27.2,0,17,,46%,,,,
3,N,1,I,Md.185,1538,Aspen Hill Rd.,2341,Md.97,45,|,29.4,,B,35,,0,,35,,29.4,0,14,,40%,,|,32.1,,A,32,,0,,32,,32.1,0,11,,34%,,,,
3,N,1,I,Md.185,1548,Independence St,1538,Aspen Hill Rd.,45,|,34.7,,A,27,,0,,27,,34.7,0,8,,30%,,|,27.6,,B,34,,0,,34,,27.6,0,15,,44%,,,,
3,W,1,S,Md.198,4724,Old Gunp. Rd.,2357,U.S.29,45,|,22,,C,271,,109,,162,,36.8,119,33,,56%,,|,40.5,,A,147,,0,,147,,40.5,0,28,,19%,,,,
3,E,1,S,Md.198,2357,U.S.29,4724,Old Gunp. Rd.,45,|,31.8,,B,181,,4,,177,,32.6,10,56,,36%,,|,32.9,,B,175,,6,,169,,34.1,19,41,,34%,,,,
3,W,1,I,Md.28,2343,Bel Pre Rd.,1553,Bauer Dr.,45,|,28.1,,B,75,,7,,68,,31,16,17,,44%,,|,47.9,,A,44,,0,,44,,47.9,0,2,,5%,,,,
3,W,1,I,Md.28,2345,Md.115,2343,Bel Pre Rd.,45,|,40.8,,A,109,,0,,109,,40.8,2,18,,18%,,|,32.9,,A,135,,16,,119,,37.4,26,20,,34%,,,,
3,E,1,I,Md.28,2343,Bel Pre Rd.,2345,Md.115,45,|,9,,F,84,,58,,26,,29.2,64,5,,82%,,|,10,,E,76,,41,,35,,21.7,46,15,,80%,,,,
3,E,1,I,Md.28,2343,Bel Pre Rd.,2345,Md.115,45,|,19.2,,C,34,,0,,34,,19.2,8,13,,62%,,|,32.7,,A,20,,0,,20,,32.7,0,7,,35%,,,,
3,E,1,I,Md.28,1553,Bauer Dr.,2343,Bel Pre Rd.,45,|,36.3,,A,123,,9,,114,,39.1,17,17,,28%,,|,34.3,,A,130,,6,,124,,36,13,28,,32%,,,,
3,N,2,U,Md.355,2375,Md.124,3348,Christopher Ave,35,|,17.3,,C,64,,10,,54,,20.5,26,10,,56%,,|,17,,C,65,,9,,56,,19.8,21,16,,57%,,,,
3,N,2,I,Md.355,3348,Christopher Ave,1752,Game Preserve,40,|,33.4,,A,96,,0,,96,,33.4,0,25,,26%,,|,9.3,,D,345,,63,,282,,11.4,182,92,,79%,,,,
3,S,2,U,Md.355,3348,Christopher Ave,2375,Md.124,35,|,30.1,,A,10,,0,,10,,30.1,0,2,,20%,,|,27.4,,A,11,,0,,11,,27.4,0,3,,27%,,,,
3,S,1,I,Md.355,1752,Game Preserve,3348,Christopher Ave,40,|,22,,C,48,,7,,41,,25.7,15,10,,52%,,|,10.8,,E,98,,52,,46,,22.9,62,13,,77%,,,,
3,N,2,I,Md.650,2290,Md.212,1432,Schindler Dr.,35,|,40.7,,A,79,,0,,79,,40.7,0,0,,0%,,|,38.7,,A,83,,0,,83,,38.7,0,3,,4%,,,,
3,N,2,I,Md.650,8999,U.S.29,2306,Randolph Rd.,35,|,30,,A,278,,53,,225,,37,59,11,,25%,,|,37.4,,A,223,,0,,223,,37.4,0,15,,7%,,,,
3,N,1,I,Md.650,1434,Lockwood Dr.,2300,U.S.29,40,|,44,,A,22,,0,,22,,44,0,0,,0%,,|,35.9,,A,27,,0,,27,,35.9,0,5,,19%,,,,
3,N,2,I,Md.650,3152,I-495,2290,Md.212,35,|,13.3,,C,58,,6,,52,,14.9,23,16,,67%,,|,8.4,,E,92,,32,,60,,12.9,59,14,,79%,,,,
3,N,1,I,Md.650,1434,Lockwood Rd.,8999,U.S.29,40,|,31.7,,A,30,,0,,30,,31.7,0,9,,30%,,|,32.8,,A,29,,0,,29,,32.8,0,8,,28%,,,,
3,S,1,I,Md.650,8999,U.S.29,1434,Lockwood Dr.,40,|,9.5,,F,95,,55,,40,,22.6,67,8,,79%,,|,11.6,,E,78,,44,,34,,26.6,47,11,,74%,,,,
3,S,2,I,Md.650,1434,Lockwood Dr.,1432,Schindler Dr.,35,|,33.5,,A,53,,0,,53,,16.2,0,9,,17%,,|,21.1,,B,84,,19,,65,,13.2,28,12,,48%,,,,
3,N,1,I,Md.650,2306,Randolph Rd.,2350,Goodhope/Bonfnt,35,|,28.9,,B,173,,4,,169,,29.6,13,35,,28%,,|,11,,E,454,,115,,339,,14.7,287,42,,72%,,,,
3,S,2,I,Md.650,1434,Lockwood Dr.,2290,Powder Mill Rd.,35,|,30.4,,A,165,,0,,165,,30.4,7,33,,24%,,|,28,,A,179,,10,,169,,29.7,20,34,,30%,,,,
3,N,2,I,Md.650,2290,Powder Mill Rd.,1434,Lockwood Rd.,35,|,31.2,,A,161,,0,,161,,31.2,5,30,,22%,,|,28.9,,A,174,,8,,166,,30.3,14,34,,28%,,,,
3,S,1,I,Md.650,2350,Bonifant Rd.,2306,Randolph Rd.,35,|,25.7,,B,194,,22,,172,,29,33,36,,36%,,|,20.9,,C,239,,47,,192,,26,77,37,,48%,,,,
3,S,2,I,Md.650,1432,Schindler Dr.,2290,Md.212,35,|,36,,A,89,,0,,89,,19.9,0,9,,10%,,|,33.8,,A,95,,1,,94,,18.9,7,8,,16%,,,,
3,S,2,I,Md.650,2306,Randolph Rd.,8999,U.S.29,35,|,37.3,,A,225,,0,,225,,37.3,0,15,,7%,,|,38,,A,221,,0,,221,,38,0,11,,5%,,,,
3,N,2,I,Md.650,1432,Schindler Dr.,1434,Lockwood Dr.,35,|,45.6,,A,39,,0,,39,,45.6,0,0,,0%,,|,22.5,,B,79,,11,,68,,26.1,22,13,,44%,,,,
3,S,2,I,Md.650,2290,Md.212,3152,I-495,35,|,9.5,,D,81,,31,,50,,64.1,50,12,,77%,,|,35.1,,A,22,,0,,22,,145.8,0,3,,14%,,,,
3,S,1,I,Md.650,2300,U.S.29,1434,Lockwood Dr.,40,|,16.5,,D,52,,12,,40,,21.6,24,9,,63%,,|,12.3,,E,70,,28,,42,,20.6,40,11,,73%,,,,
3,N,1,I,Md.97,2342,Bel Pre Rd.,2346,Md.28,50,|,27.1,,B,149,,20,,129,,31.3,33,43,,51%,,|,39.9,,A,101,,0,,101,,39.9,0,28,,28%,,,,
3,N,1,I,MD.97,1804,Apsen Hill Rd.,2341,Md.185,45,|,23.3,,C,37,,0,,37,,23.3,6,14,,54%,,|,34.6,,A,25,,0,,25,,34.6,0,8,,32%,,,,
3,S,1,I,Md.97,2342,Bel Pre Rd.,2341,Md.185,50,|,42.2,,A,60,,0,,60,,42.2,0,14,,23%,,|,15,,D,169,,99,,70,,36.2,108,15,,73%,,,,
3,S,1,I,MD.97,2341,Md.185,1804,Aspen Hill Rd.,45,|,44.6,,A,20,,0,,20,,44.6,0,2,,10%,,|,34.3,,A,26,,0,,26,,34.3,0,8,,31%,,,,
3,N,1,I,Md.97,2341,Md.185,2342,Bel Pre Rd.,50,|,16.9,,D,146,,38,,108,,22.8,63,38,,69%,,|,29.7,,B,83,,0,,83,,29.7,6,32,,46%,,,,
3,S,1,I,Md.97,2342,Bel Pre Rd.,2341,Md.185,50,|,41.9,,A,56,,0,,56,,41.9,0,13,,23%,,|,19.7,,C,119,,60,,59,,39.8,64,12,,64%,,,,
3,S,1,I,MD.97,2346,Md.28,2342,Bel Pre Rd.,50,|,49.2,,A,83,,0,,83,,49.2,0,9,,11%,,|,31.7,,A,129,,15,,114,,35.8,25,30,,43%,,,,
3,S,1,I,Md.97,1535,Md.185,1804,Aspen Hill Rd.,50,|,34.9,,A,26,,0,,26,,34.9,0,10,,38%,,|,23.9,,C,38,,0,,38,,23.9,5,17,,58%,,,,
3,N,1,I,MD.97,2341,Md.185,2342,Bel Pre Rd.,50,|,33.7,,A,70,,0,,70,,33.7,3,24,,39%,,|,25.9,,B,91,,15,,76,,31,28,20,,53%,,,,
3,S,1,I,Md.97,2342,Bel Pre Rd.,1535,Md.185,50,|,35.8,,A,62,,1,,61,,36.4,6,16,,35%,,|,24.9,,B,89,,24,,65,,34.2,29,20,,55%,,,,
3,S,1,I,Md.97,2346,Md.28,2342,Bel Pre Rd.,50,|,28.2,,B,143,,43,,100,,40.3,50,20,,49%,,|,33.6,,A,120,,20,,100,,40.3,25,22,,39%,,,,
3,N,1,I,Md.97,1535,Md.185,2342,Bel Pre Rd.,50,|,28.1,,B,155,,0,,155,,28.1,5,71,,49%,,|,19.8,,C,220,,63,,157,,27.7,78,63,,64%,,,,
3,N,1,I,Md.97,2341,Md.185,2342,Bel Pre Rd.,50,|,40.2,,A,58,,0,,58,,40.2,0,16,,28%,,|,24.8,,B,94,,4,,90,,25.9,22,30,,55%,,,,
3,N,1,I,MD.97,2342,Bel Pre Rd.,2346,Md.28,50,|,28.6,,B,142,,5,,137,,29.6,11,57,,48%,,|,40.6,,A,100,,0,,100,,40.6,0,26,,26%,,,,
3,S,1,I,Md.97,2341,Md.185,1804,Aspen Hill Rd.,45,|,32.9,,A,27,,0,,27,,32.9,0,9,,33%,,|,34.2,,A,26,,0,,26,,34.2,0,8,,31%,,,,
3,N,1,I,Md.97,1804,Aspen Hill Rd.,2341,Md.185,45,|,25.4,,B,34,,0,,34,,25.4,5,12,,50%,,|,23.3,,C,37,,0,,37,,23.3,3,17,,54%,,,,
3,N,1,I,Md.97,1804,Aspen Hill Rd.,1535,Md.185,50,|,19.3,,C,167,,71,,96,,33.5,77,31,,65%,,|,17.3,,D,186,,84,,102,,31.6,92,35,,68%,,,,
3,S,1,I,Md.97,1804,Aspen Hill Rd.,1539,Hewitt Ave.,45,|,36.8,,A,37,,0,,37,,36.8,0,10,,27%,,|,27.8,,B,49,,5,,44,,30.9,11,11,,45%,,,,
3,S,1,I,MD.97,2342,Bel Pre Rd.,2341,Md.185,50,|,51.6,,A,46,,0,,46,,51.6,0,3,,7%,,|,20.3,,C,117,,42,,75,,31.7,51,23,,63%,,,,
3,N,1,I,Md.97,1539,Hewitt Ave.,1804,Aspen Hill Rd.,45,|,34.2,,A,34,,0,,34,,34.2,0,11,,32%,,|,31.4,,A,37,,0,,37,,31.4,0,14,,38%,,,,
3,N,1,I,MD.97,1539,Hewitt Ave.,1804,Apsen Hill Rd.,45,|,34.2,,A,34,,0,,34,,34.2,0,11,,32%,,|,38.7,,A,30,,0,,30,,38.7,0,7,,23%,,,,
3,S,1,I,MD.97,1804,Aspen Hill Rd.,1539,Hewitt Ave.,45,|,48.2,,A,24,,0,,24,,48.2,0,1,,4%,,|,26.9,,B,43,,0,,43,,26.9,9,11,,47%,,,,
3,E,1,I,Midcounty,2370,N.Summit Ave.,3469,Md.124,45,|,37.1,,A,196,,0,,196,,37.1,7,44,,26%,,|,24.1,,B,302,,89,,213,,34.1,106,51,,52%,,,,
3,S,2,I,Mont.Vill,1791,Russell Ave.,2377,Md.355,35,|,38.1,,A,33,,0,,33,,38.1,0,2,,6%,,|,41.9,,A,30,,0,,30,,41.9,0,0,,0%,,,,
3,N,2,I,Mont.Vill.,2377,Md.355,1791,Russell Ave.,35,|,36.2,,A,19,,0,,19,,36.2,0,2,,11%,,|,38.3,,A,18,,0,,18,,38.3,0,1,,6%,,,,
3,N,2,I,Old Columbia,1442,Randolph Rd.,1444,Fairland Rd.,35,|,31.8,,A,105,,0,,105,,31.8,3,19,,21%,,|,30.9,,A,108,,0,,108,,30.9,0,25,,23%,,,,
3,N,1,I,Old Columbia,1442,E.Randolph Rd.,1444,Fairland Rd.,35,|,24.4,,B,141,,37,,104,,33,51,4,,39%,,|,24.2,,B,142,,16,,126,,27.3,34,22,,39%,,,,
3,S,2,I,Old Columbia,1444,Fairland Rd.,1442,Randolph Rd.,35,|,25.2,,A,135,,23,,112,,30.4,29,21,,37%,,|,30.9,,A,110,,0,,110,,30.9,6,19,,23%,,,,
3,S,1,I,Old Columbia,1444,Fairland Rd.,1442,E.Randolph Rd.,35,|,21.5,,C,159,,53,,106,,32.2,73,1,,47%,,|,24.9,,B,137,,39,,98,,34.8,48,4,,38%,,,,
3,N,2,S,Powder Ml,2290,Md.650,1435,Cherry Hill Rd.,35,|,31.7,,A,238,,10,,228,,33.1,23,26,,21%,,|,24.3,,B,311,,60,,251,,30.1,76,46,,39%,,,,
