year,inode_upstream,jnode_downstream,am_peak_mean_speed_mph,am_off_peak_mean_speed_mph,pm_off_peak_mean_speed_mph,pm_peak_mean_speed_mph,free_flow_speed_mph,j_node_delay_flag,am_peak_signal_delay_minutes,am_off_peak_signal_delay_minutes,pm_off_peak_signal_delay_minutes,pm_peak_signal_delay_minutes,am_peak_sample_count,am_off_peak_sample_count,pm_off_peak_sample_count,pm_peak_sample_count
1987,3167,2229,16,21,22,20,19,F,0.12,0.17,0.09,0.09,3,3,2,3
1987,2229,1356,16,21,22,20,19,F,0.12,0.17,0.09,0.09,3,3,2,3
1987,1356,2230,16,21,22,20,19,F,0.12,0.17,0.09,0.09,3,3,2,3
1987,2230,1338,16,21,22,20,19,F,0.12,0.17,0.09,0.09,3,3,2,3
1987,1338,1335,16,21,22,20,19,F,0.12,0.17,0.09,0.09,3,3,2,3
1987,1335,3130,16,21,22,20,19,F,0.12,0.17,0.09,0.09,3,3,2,3
1987,3130,2222,16,21,22,20,19,T,0.75,0.71,1.49,1.09,3,3,2,3
1987,2222,3127,21,18,4,14,27,T,0.04,0.08,0.03,0.16,11,13,13,11
1987,2257,2256,37,31,21,24,39,T,0.00,0.00,0.00,0.00,2,3,3,3
1987,2404,1798,32,31,33,21,54,T,0.09,0.00,0.00,0.00,4,4,1,1
1987,1798,2404,36,54,29,34,63,T,0.00,0.02,0.00,0.00,5,3,2,4
1987,2325,1627,33,31,33,32,38,F,0.00,0.00,0.00,0.00,6,4,10,7
1987,1627,1628,33,31,33,32,38,F,0.00,0.00,0.00,0.00,6,4,10,7
1987,1628,2326,33,31,33,32,38,F,0.00,0.00,0.00,0.00,6,4,10,7
1987,2326,1934,33,31,33,32,38,F,0.00,0.00,0.00,0.00,6,4,10,7
1987,1934,1654,33,31,33,32,38,T,0.00,0.03,0.00,0.00,6,4,10,7
1987,1654,1934,30,32,32,32,39,F,0.00,0.00,0.00,0.00,3,3,8,3
1987,1934,2326,30,32,32,32,39,F,0.00,0.00,0.00,0.00,3,3,8,3
1987,2326,1628,30,32,32,32,39,F,0.00,0.00,0.00,0.00,3,3,8,3
1987,1628,1627,30,32,32,32,39,F,0.00,0.00,0.00,0.00,3,3,8,3
1987,1627,2325,30,32,32,32,39,T,0.00,0.00,0.02,0.18,3,3,8,3
1987,1366,3402,7,8,7,6,10,T,0.31,0.19,0.32,0.35,11,7,12,2
1987,3402,1366,13,15,14,20,36,T,0.00,0.00,0.00,0.00,3,3,7,2
1987,2258,3514,30,19,28,8,28,F,0.06,0.11,0.10,0.86,6,3,4,5
1987,3514,3104,30,19,28,8,28,F,0.06,0.11,0.10,0.86,6,3,4,5
1987,3104,2433,30,19,28,8,28,F,0.06,0.11,0.10,0.86,6,3,4,5
1987,2433,3097,30,19,28,8,28,F,0.06,0.11,0.10,0.86,6,3,4,5
1987,3097,1545,30,19,28,8,28,F,0.06,0.11,0.10,0.86,6,3,4,5
1987,1545,3094,30,19,28,8,28,F,0.06,0.11,0.10,0.86,6,3,4,5
1987,3094,2313,30,19,28,8,28,T,0.25,0.00,0.28,0.46,6,3,4,5
1987,2313,2265,21,21,22,13,22,T,0.64,0.61,0.58,1.23,11,5,5,6
1987,2265,3093,28,30,31,20,31,F,0.00,0.00,0.00,0.00,11,5,6,6
1987,3093,1542,28,30,31,20,31,F,0.00,0.00,0.00,0.00,11,5,6,6
1987,1542,2310,28,30,31,20,31,T,0.80,0.67,0.63,1.77,11,5,6,6
1987,2310,1495,35,36,38,26,35,F,0.23,0.16,0.21,0.23,9,6,6,6
1987,1495,2439,35,36,38,26,35,F,0.23,0.16,0.21,0.23,9,6,6,6
1987,2439,1497,35,36,38,26,35,F,0.23,0.16,0.21,0.23,9,6,6,6
1987,1497,1461,35,36,38,26,35,F,0.23,0.16,0.21,0.23,9,6,6,6
1987,1461,2306,35,36,38,26,35,T,0.07,0.16,0.07,0.46,9,6,6,6
1987,2306,1456,28,30,33,20,35,T,0.00,0.00,0.00,0.17,14,5,11,9
1987,1456,2305,10,28,33,24,33,F,0.50,0.18,0.08,0.24,14,4,10,8
1987,2305,1442,10,28,33,24,33,F,0.50,0.18,0.08,0.24,14,4,10,8
1987,1442,2301,10,28,33,24,33,T,0.89,0.92,0.38,0.53,14,4,10,8
1987,2301,1442,20,36,38,34,39,F,0.25,0.08,0.10,0.27,8,6,4,5
1987,1442,2305,20,36,38,34,39,F,0.25,0.08,0.10,0.27,8,6,4,5
1987,2305,1456,20,36,38,34,39,T,0.59,0.00,0.00,0.00,8,6,4,5
1987,1456,2306,7,18,25,9,21,T,1.02,0.57,0.24,2.01,16,10,12,10
1987,2306,1461,17,39,38,31,42,F,0.15,0.04,0.10,0.05,20,5,15,9
1987,1461,1497,17,39,38,31,42,F,0.15,0.04,0.10,0.05,20,5,15,9
1987,1497,2439,17,39,38,31,42,F,0.15,0.04,0.10,0.05,20,5,15,9
1987,2439,1495,17,39,38,31,42,F,0.15,0.04,0.10,0.05,20,5,15,9
1987,1495,2310,17,39,38,31,42,T,0.70,0.51,0.11,1.28,20,5,15,9
1987,2310,1542,7,29,30,29,32,F,0.00,0.00,0.00,0.00,19,6,15,10
1987,1542,3093,7,29,30,29,32,F,0.00,0.00,0.00,0.00,19,6,15,10
1987,3093,2265,7,29,30,29,32,T,0.98,0.66,0.55,0.70,19,6,15,10
1987,2265,2313,8,2,19,18,21,T,0.76,0.40,0.64,0.72,19,6,17,10
1987,2313,3094,14,14,21,5,19,F,0.29,0.28,0.10,0.17,17,7,16,6
1987,3094,1545,14,14,21,5,19,F,0.29,0.28,0.10,0.17,17,7,16,6
1987,1545,3097,14,14,21,5,19,F,0.29,0.28,0.10,0.17,17,7,16,6
1987,3097,2433,14,14,21,5,19,F,0.29,0.28,0.10,0.17,17,7,16,6
1987,2433,3104,14,14,21,5,19,F,0.29,0.28,0.10,0.17,17,7,16,6
1987,3104,3514,14,14,21,5,19,F,0.29,0.28,0.10,0.17,17,7,16,6
1987,3514,2258,14,14,21,5,19,T,1.82,0.99,1.20,3.34,17,7,16,6
1987,1653,1965,12,16,15,9,14,T,0.00,0.00,0.00,0.00,5,4,2,2
1987,1965,2384,12,16,15,9,14,T,1.88,1.22,1.30,2.86,5,4,2,2
1987,1638,1966,26,27,34,25,36,T,0.00,0.00,0.00,0.00,6,4,4,3
1987,1966,1653,26,27,34,25,36,T,0.45,0.21,0.00,0.33,6,4,4,3
1987,2384,1965,0,25,22,22,**,T,0.00,0.00,0.00,0.00,0,1,3,1
1987,1965,1653,0,25,22,22,**,T,0.00,0.49,0.28,0.38,0,1,3,1
1987,1647,2323,0,31,20,27,72,T,0.00,0.26,0.54,0.33,0,2,5,4
1987,2323,2324,0,28,5,26,**,F,0.00,0.00,0.00,0.00,0,1,4,3
1987,2324,1634,0,28,5,26,**,F,0.00,0.00,0.00,0.00,0,1,4,3
1987,1634,1636,0,28,5,26,**,F,0.00,0.00,0.00,0.00,0,1,4,3
1987,1636,3332,0,28,5,26,**,F,0.00,0.00,0.00,0.00,0,1,4,3
1987,3332,2330,0,28,5,26,**,T,0.00,0.55,0.49,0.54,0,1,4,3
1987,2323,1647,29,28,30,28,29,T,0.28,0.24,0.18,0.25,5,3,8,6
1987,2330,3332,5,28,29,27,29,F,0.00,0.00,0.00,0.00,4,2,3,6
1987,3332,1636,5,28,29,27,29,F,0.00,0.00,0.00,0.00,4,2,3,6
1987,1636,1634,5,28,29,27,29,F,0.00,0.00,0.00,0.00,4,2,3,6
1987,1634,2324,5,28,29,27,29,F,0.00,0.00,0.00,0.00,4,2,3,6
1987,2324,2323,5,28,29,27,29,T,0.41,0.78,0.49,0.57,4,2,3,6
1987,1672,1671,45,46,47,45,58,F,0.00,0.00,0.00,0.00,4,4,2,2
1987,1671,1917,45,46,47,45,58,F,0.00,0.00,0.00,0.00,4,4,2,2
1987,1917,2398,45,46,47,45,58,T,0.00,0.01,0.00,0.00,4,4,2,2
1987,2398,1660,25,44,46,42,60,F,0.00,0.00,0.00,0.00,11,19,13,12
1987,1660,2397,25,44,46,42,60,F,0.00,0.00,0.00,0.00,11,19,13,12
1987,2397,1626,25,44,46,42,60,F,0.00,0.00,0.00,0.00,11,19,13,12
1987,1626,2325,25,44,46,42,60,T,1.04,0.00,0.00,0.00,11,19,13,12
1987,2325,1617,19,14,35,33,37,F,0.00,0.00,0.00,0.00,16,24,22,16
1987,1617,1618,19,14,35,33,37,F,0.00,0.00,0.00,0.00,16,24,22,16
1987,1618,3114,19,14,35,33,37,F,0.00,0.00,0.00,0.00,16,24,22,16
1987,3114,1616,19,14,35,33,37,F,0.00,0.00,0.00,0.00,16,24,22,16
1987,1616,2243,19,14,35,33,37,T,1.53,0.63,0.26,0.39,16,24,22,16
1987,2243,2242,23,32,35,31,44,T,0.00,0.00,0.00,0.00,15,20,21,12
1987,2242,2438,23,32,35,31,44,T,1.68,0.31,0.20,0.58,15,20,21,12
1987,2438,1380,34,38,35,36,41,T,0.00,0.00,0.00,0.00,10,17,11,9
1987,1380,2234,34,38,35,36,41,T,0.29,0.25,0.20,0.21,10,17,11,9
1987,2234,3172,15,16,20,9,44,T,0.02,0.00,0.00,0.04,9,19,11,13
1987,3172,3170,37,45,21,31,95,T,0.00,0.01,0.00,0.00,3,7,3,4
1987,3170,1354,30,35,32,30,44,F,0.03,0.07,0.13,0.06,5,18,7,7
1987,1354,2227,30,35,32,30,44,F,0.03,0.07,0.13,0.06,5,18,7,7
1987,2227,2220,30,35,32,30,44,T,0.10,0.06,0.00,0.12,5,18,7,7
1987,2220,1332,24,32,34,27,34,F,0.30,0.20,0.16,0.27,7,19,7,8
1987,1332,2209,24,32,34,27,34,F,0.30,0.20,0.16,0.27,7,19,7,8
1987,2209,3145,24,32,34,27,34,F,0.30,0.20,0.16,0.27,7,19,7,8
1987,3145,1311,24,32,34,27,34,F,0.30,0.20,0.16,0.27,7,19,7,8
1987,1311,2211,24,32,34,27,34,T,0.47,0.13,0.08,0.35,7,19,7,8
1987,2211,1307,22,24,27,23,27,T,0.05,0.03,0.00,0.00,8,16,9,8
1987,1307,4628,22,24,27,23,27,T,0.16,0.41,0.14,0.39,8,16,9,8
1987,4628,1307,25,26,24,19,36,T,0.07,0.01,0.10,0.35,12,19,15,7
1987,1307,2211,25,26,24,19,36,T,0.29,0.45,0.46,0.55,12,19,15,7
1987,2211,1311,33,34,32,28,36,F,0.10,0.14,0.18,0.14,9,21,14,7
1987,1311,3145,33,34,32,28,36,F,0.10,0.14,0.18,0.14,9,21,14,7
1987,3145,2209,33,34,32,28,36,F,0.10,0.14,0.18,0.14,9,21,14,7
1987,2209,1332,33,34,32,28,36,F,0.10,0.14,0.18,0.14,9,21,14,7
1987,1332,2220,33,34,32,28,36,T,0.26,0.07,0.08,0.06,9,21,14,7
1987,2220,2227,33,40,37,28,46,F,0.17,0.02,0.09,0.19,12,9,12,5
1987,2227,1354,33,40,37,28,46,F,0.17,0.02,0.09,0.19,12,9,12,5
1987,1354,3170,33,40,37,28,46,T,0.00,0.00,0.00,0.00,12,9,12,5
1987,3172,2234,9,13,24,15,26,T,0.14,0.11,0.15,0.55,5,2,4,3
1987,2234,1380,31,23,37,14,43,T,0.00,0.00,0.00,0.00,13,6,14,5
1987,1380,2438,31,23,37,14,43,T,0.62,0.52,0.11,1.73,13,6,14,5
1987,2438,2242,33,29,31,21,33,T,0.00,0.00,0.00,0.00,18,9,17,10
1987,2242,2243,33,29,31,21,33,T,0.52,0.91,0.68,1.93,18,9,17,10
1987,2243,1616,39,39,42,38,48,F,0.00,0.00,0.00,0.00,17,13,18,14
1987,1616,3114,39,39,42,38,48,F,0.00,0.00,0.00,0.00,17,13,18,14
1987,3114,1618,39,39,42,38,48,F,0.00,0.00,0.00,0.00,17,13,18,14
1987,1618,1617,39,39,42,38,48,F,0.00,0.00,0.00,0.00,17,13,18,14
1987,1617,2325,39,39,42,38,48,T,0.00,0.00,0.00,0.00,17,13,18,14
1987,2325,1626,42,46,45,45,56,F,0.00,0.00,0.00,0.00,5,5,8,5
1987,1626,2397,42,46,45,45,56,F,0.00,0.00,0.00,0.00,5,5,8,5
1987,2397,1660,42,46,45,45,56,F,0.00,0.00,0.00,0.00,5,5,8,5
1987,1660,2398,42,46,45,45,56,T,0.00,0.00,0.00,0.00,5,5,8,5
1987,2398,1917,44,45,50,49,62,F,0.00,0.00,0.00,0.00,2,5,4,4
1987,1917,1671,44,45,50,49,62,F,0.00,0.00,0.00,0.00,2,5,4,4
1987,1671,1672,44,45,50,49,62,T,0.00,0.00,0.00,0.00,2,5,4,4
1987,1736,1738,12,17,30,14,26,T,0.19,0.10,0.00,0.25,4,4,1,3
1987,1738,3678,41,46,44,42,51,F,0.00,0.00,0.00,0.00,6,8,3,6
1987,3678,1739,41,46,44,42,51,F,0.00,0.00,0.00,0.00,6,8,3,6
1987,1739,2410,41,46,44,42,51,T,0.00,0.00,0.00,0.01,6,8,3,6
1987,2410,1560,44,44,43,39,49,T,0.00,0.00,0.00,0.00,3,5,1,3
1987,1560,2411,44,44,43,39,49,T,0.00,0.00,0.00,0.00,3,5,1,3
1987,2411,3356,26,42,29,25,48,F,0.27,0.01,0.01,0.02,6,7,11,5
1987,3356,1559,26,42,29,25,48,F,0.27,0.01,0.01,0.02,6,7,11,5
1987,1559,2453,26,42,29,25,48,F,0.27,0.01,0.01,0.02,6,7,11,5
1987,2453,2364,26,42,29,25,48,F,0.27,0.01,0.01,0.02,6,7,11,5
1987,2364,1523,26,42,29,25,48,F,0.27,0.01,0.01,0.02,6,7,11,5
1987,1523,2363,26,42,29,25,48,T,0.00,0.00,0.00,0.00,6,7,11,5
1987,2363,1525,23,27,22,22,26,F,0.00,0.00,0.00,0.00,14,10,15,8
1987,1525,3205,23,27,22,22,26,F,0.00,0.00,0.00,0.00,14,10,15,8
1987,3205,2362,23,27,22,22,26,T,0.84,0.54,0.77,0.88,14,10,15,8
1987,2362,1803,21,32,32,15,32,F,0.02,0.00,0.00,0.00,8,2,6,4
1987,1803,1515,21,32,32,15,32,F,0.02,0.00,0.00,0.00,8,2,6,4
1987,1515,3303,21,32,32,15,32,F,0.02,0.00,0.00,0.00,8,2,6,4
1987,3303,3391,21,32,32,15,32,F,0.02,0.00,0.00,0.00,8,2,6,4
1987,3391,2361,21,32,32,15,32,T,1.35,0.10,0.15,0.43,8,2,6,4
1987,2361,1506,29,32,37,42,37,T,0.00,0.00,0.00,0.00,3,2,2,1
1987,1506,1505,29,31,28,28,35,T,0.00,0.00,0.00,0.00,7,2,7,2
1987,1505,2360,29,31,28,28,35,T,0.22,0.00,0.13,0.37,7,2,7,2
1987,2360,1505,32,37,35,26,56,T,0.00,0.00,0.00,0.00,4,5,9,8
1987,1505,1506,32,37,35,26,56,T,0.00,0.00,0.00,0.00,4,5,9,8
1987,1506,2361,33,29,35,33,36,T,0.00,0.17,0.14,0.33,2,4,3,1
1987,2361,3391,32,33,28,23,32,F,0.00,0.01,0.03,0.05,8,6,9,3
1987,3391,3303,32,33,28,23,32,F,0.00,0.01,0.03,0.05,8,6,9,3
1987,3303,1515,32,33,28,23,32,F,0.00,0.01,0.03,0.05,8,6,9,3
1987,1515,1803,32,33,28,23,32,F,0.00,0.01,0.03,0.05,8,6,9,3
1987,1803,2362,32,33,28,23,32,T,0.25,0.27,0.51,0.97,8,6,9,3
1987,2362,3205,18,36,32,21,47,F,0.21,0.00,0.00,0.00,5,6,8,4
1987,3205,1525,18,36,32,21,47,F,0.21,0.00,0.00,0.00,5,6,8,4
1987,1525,2363,18,36,32,21,47,T,0.00,0.00,0.00,0.00,5,6,8,4
1987,2363,1523,41,40,36,38,43,F,0.00,0.02,0.01,0.04,1,3,3,3
1987,1523,2364,41,40,36,38,43,F,0.00,0.02,0.01,0.04,1,3,3,3
1987,2364,2453,41,40,36,38,43,F,0.00,0.02,0.01,0.04,1,3,3,3
1987,2453,1559,41,40,36,38,43,F,0.00,0.02,0.01,0.04,1,3,3,3
1987,1559,3356,41,40,36,38,43,F,0.00,0.02,0.01,0.04,1,3,3,3
1987,3356,2411,41,40,36,38,43,T,0.00,0.00,0.00,0.00,1,3,3,3
1987,2411,1560,42,39,45,40,49,T,0.00,0.00,0.00,0.00,4,1,2,3
1987,1560,2410,42,39,45,40,49,T,0.00,0.00,0.00,0.00,4,1,2,3
1987,2410,1739,41,43,41,42,42,F,0.00,0.00,0.00,0.00,5,3,1,7
1987,1739,3678,41,43,41,42,42,F,0.00,0.00,0.00,0.00,5,3,1,7
1987,3678,1738,41,43,41,42,42,T,0.33,0.27,0.71,0.46,5,3,1,7
1987,1738,1736,6,10,10,9,9,T,1.13,0.66,0.51,0.62,6,3,2,6
1987,1697,1696,37,37,38,39,45,T,0.04,0.00,0.00,0.00,3,2,3,5
1987,2403,1687,36,41,36,40,39,T,0.00,0.00,0.00,0.00,4,1,2,5
1987,1687,2423,36,41,36,40,39,T,0.26,0.48,0.00,0.26,4,1,2,5
1987,2423,3456,23,30,33,31,42,F,0.05,0.02,0.00,0.07,4,2,3,5
1987,3456,2424,23,30,33,31,42,F,0.05,0.02,0.00,0.07,4,2,3,5
1987,2424,1685,23,30,33,31,42,F,0.05,0.02,0.00,0.07,4,2,3,5
1987,1685,1772,23,30,33,31,42,F,0.05,0.02,0.00,0.07,4,2,3,5
1987,1772,2753,23,30,33,31,42,F,0.05,0.02,0.00,0.07,4,2,3,5
1987,2753,1753,23,30,33,31,42,F,0.05,0.02,0.00,0.07,4,2,3,5
1987,1753,1754,23,30,33,31,42,F,0.05,0.02,0.00,0.07,4,2,3,5
1987,1754,3339,23,30,33,31,42,F,0.05,0.02,0.00,0.07,4,2,3,5
1987,3339,2386,23,30,33,31,42,T,0.63,0.49,0.04,0.69,4,2,3,5
1987,2386,3338,23,19,25,12,29,F,0.00,0.19,0.00,0.29,4,2,3,6
1987,3338,3365,23,19,25,12,29,F,0.00,0.19,0.00,0.29,4,2,3,6
1987,3365,3364,23,19,25,12,29,T,0.00,0.00,0.00,0.10,4,2,3,6
1987,2201,3365,23,29,33,22,38,F,0.00,0.04,0.04,0.00,7,7,6,3
1987,3365,3338,23,29,33,22,38,F,0.00,0.04,0.04,0.00,7,7,6,3
1987,3338,2386,23,29,33,22,38,T,1.05,0.50,0.52,1.23,7,7,6,3
1987,2386,3339,35,37,38,32,38,F,0.02,0.03,0.05,0.09,6,7,4,1
1987,3339,1754,35,37,38,32,38,F,0.02,0.03,0.05,0.09,6,7,4,1
1987,1754,1753,35,37,38,32,38,F,0.02,0.03,0.05,0.09,6,7,4,1
1987,1753,2753,35,37,38,32,38,F,0.02,0.03,0.05,0.09,6,7,4,1
1987,2753,1772,35,37,38,32,38,F,0.02,0.03,0.05,0.09,6,7,4,1
1987,1772,1685,35,37,38,32,38,F,0.02,0.03,0.05,0.09,6,7,4,1
1987,1685,2424,35,37,38,32,38,F,0.02,0.03,0.05,0.09,6,7,4,1
1987,2424,3456,35,37,38,32,38,F,0.02,0.03,0.05,0.09,6,7,4,1
1987,3456,2423,35,37,38,32,38,T,0.17,0.08,0.21,0.43,6,7,4,1
1987,2423,1687,39,42,41,92,48,T,0.00,0.00,0.00,0.00,3,3,3,2
1987,1687,2403,39,42,41,92,48,T,0.00,0.00,0.00,0.08,3,3,3,2
1987,1696,1697,33,41,35,40,44,T,0.00,0.00,0.00,0.00,3,3,3,2
1987,2389,3336,36,37,37,36,40,F,0.00,0.00,0.00,0.00,2,5,4,7
1987,3336,1679,36,37,37,36,40,F,0.00,0.00,0.00,0.00,2,5,4,7
1987,1679,3450,36,37,37,36,40,F,0.00,0.00,0.00,0.00,2,5,4,7
1987,3450,2388,36,37,37,36,40,F,0.00,0.00,0.00,0.00,2,5,4,7
1987,2388,3448,36,37,37,36,40,F,0.00,0.00,0.00,0.00,2,5,4,7
1987,3448,3337,36,37,37,36,40,F,0.00,0.00,0.00,0.00,2,5,4,7
1987,3337,2387,36,37,37,36,40,F,0.00,0.00,0.00,0.00,2,5,4,7
1987,2387,1755,36,37,37,36,40,F,0.00,0.00,0.00,0.00,2,5,4,7
1987,1755,2386,36,37,37,36,40,T,0.53,0.42,0.57,0.50,2,5,4,7
1987,1767,1765,35,31,27,24,37,T,0.00,0.00,0.00,0.00,1,2,0,2
1987,1765,3469,35,31,27,24,37,T,0.00,0.28,0.00,0.82,1,2,0,2
1987,2386,3340,30,30,27,39,40,T,0.00,0.14,0.00,0.00,1,6,4,6
1987,3340,3386,30,30,27,39,40,T,0.00,0.00,0.00,0.00,1,6,4,6
1987,3386,2445,44,25,41,18,62,T,0.00,0.11,0.00,0.50,1,5,3,4
1987,1764,1794,16,20,20,20,16,T,0.00,0.00,0.00,0.00,3,4,3,1
1987,1794,1563,16,20,20,20,16,T,1.69,1.08,1.11,1.25,3,4,3,1
1987,1757,1766,18,14,16,14,14,T,0.00,0.00,0.00,0.16,1,1,1,2
1987,1766,1767,18,14,16,14,14,T,0.00,0.00,0.00,0.33,1,1,1,2
1987,1563,1643,41,38,37,35,46,F,0.00,0.00,0.00,0.00,3,12,6,6
1987,1643,1562,41,38,37,35,46,F,0.00,0.00,0.00,0.00,3,12,6,6
1987,1562,2452,41,38,37,35,46,F,0.00,0.00,0.00,0.00,3,12,6,6
1987,2452,1561,41,38,37,35,46,F,0.00,0.00,0.00,0.00,3,12,6,6
1987,1561,1742,41,38,37,35,46,T,0.06,0.00,0.00,0.00,3,12,6,6
1987,1742,1740,38,41,40,44,47,F,0.00,0.00,0.00,0.00,3,3,7,1
1987,1740,1909,38,41,40,44,47,F,0.00,0.00,0.00,0.00,3,3,7,1
1987,1909,1922,38,41,40,44,47,T,0.00,0.00,0.00,0.00,3,3,7,1
1987,1738,1922,25,0,0,0,0,T,0.00,0.00,0.00,0.00,1,0,0,0
1987,1922,1909,40,44,13,42,48,F,0.16,0.00,0.00,0.00,7,1,6,3
1987,1909,1740,40,44,13,42,48,F,0.16,0.00,0.00,0.00,7,1,6,3
1987,1740,1742,40,44,13,42,48,T,0.00,0.00,0.02,0.00,7,1,6,3
1987,1742,1561,22,33,33,28,30,F,0.00,0.00,0.00,0.00,3,2,3,2
1987,1561,2452,22,33,33,28,30,F,0.00,0.00,0.00,0.00,3,2,3,2
1987,2452,1562,22,33,33,28,30,F,0.00,0.00,0.00,0.00,3,2,3,2
1987,1562,1643,22,33,33,28,30,F,0.00,0.00,0.00,0.00,3,2,3,2
1987,1643,1563,22,33,33,28,30,T,1.97,0.74,1.06,3.52,3,2,3,2
1987,1563,1794,21,31,35,32,35,T,0.00,0.00,0.00,0.00,2,2,2,2
1987,1794,1764,21,31,35,32,35,T,0.16,0.11,0.00,0.00,2,2,2,2
1987,1764,3469,0,17,49,0,0,T,0.00,0.00,0.00,0.00,0,1,1,0
1987,3469,1765,11,32,34,21,32,T,0.00,0.00,0.00,0.00,3,4,1,2
1987,1765,1767,11,32,34,21,32,T,2.56,0.15,0.00,0.65,3,4,1,2
1987,1767,1766,18,22,17,14,19,T,0.84,0.06,0.32,0.00,3,3,1,2
1987,1766,1757,18,22,17,14,19,T,0.07,0.41,1.18,1.53,3,3,1,2
1987,3386,3340,11,15,15,16,10,T,0.00,0.26,0.16,0.10,1,2,5,3
1987,3340,2386,11,15,15,16,10,T,0.98,0.36,0.62,0.15,1,2,5,3
1987,2386,1755,29,38,39,32,43,F,0.00,0.00,0.00,0.00,2,2,7,4
1987,1755,2387,29,38,39,32,43,F,0.00,0.00,0.00,0.00,2,2,7,4
1987,2387,3337,29,38,39,32,43,F,0.00,0.00,0.00,0.00,2,2,7,4
1987,3337,3448,29,38,39,32,43,F,0.00,0.00,0.00,0.00,2,2,7,4
1987,3448,2388,29,38,39,32,43,F,0.00,0.00,0.00,0.00,2,2,7,4
1987,2388,3450,29,38,39,32,43,F,0.00,0.00,0.00,0.00,2,2,7,4
1987,3450,1679,29,38,39,32,43,F,0.00,0.00,0.00,0.00,2,2,7,4
1987,1679,3336,29,38,39,32,43,F,0.00,0.00,0.00,0.00,2,2,7,4
1987,3336,2389,29,38,39,32,43,T,1.49,0.64,0.32,0.93,2,2,7,4
1987,2260,1398,32,26,32,14,32,T,0.13,0.24,0.14,0.57,5,2,4,2
1987,1398,2262,32,26,32,14,32,T,0.18,0.74,0.17,2.00,5,2,4,2
1987,4777,2428,15,27,20,17,22,T,0.57,0.00,0.60,0.83,3,2,4,2
1987,2428,2284,15,27,20,17,22,T,1.22,0.45,0.42,0.31,3,2,4,2
1987,2262,3085,9,11,11,8,12,T,0.05,0.14,0.38,0.00,6,2,4,2
1987,3085,2266,9,11,11,8,12,T,0.85,0.60,0.22,0.72,6,2,4,2
1987,2266,1778,21,37,32,24,34,F,0.06,0.06,0.06,0.09,6,2,5,3
1987,1778,2297,21,37,32,24,34,F,0.06,0.06,0.06,0.09,6,2,5,3
1987,2297,1425,21,37,32,24,34,F,0.06,0.06,0.06,0.09,6,2,5,3
1987,1425,2298,21,37,32,24,34,F,0.06,0.06,0.06,0.09,6,2,5,3
1987,2298,1488,21,37,32,24,34,F,0.06,0.06,0.06,0.09,6,2,5,3
1987,1488,2295,21,37,32,24,34,F,0.06,0.06,0.06,0.09,6,2,5,3
1987,2295,3603,21,37,32,24,34,F,0.06,0.06,0.06,0.09,6,2,5,3
1987,3603,3602,21,37,32,24,34,T,2.94,0.18,0.43,2.56,6,2,5,3
1987,3602,1540,36,37,36,39,46,F,0.00,0.04,0.04,0.00,4,3,4,3
1987,1540,3156,36,37,36,39,46,F,0.00,0.04,0.04,0.00,4,3,4,3
1987,3156,3154,36,37,36,39,46,T,0.00,0.00,0.00,0.00,4,3,4,3
1987,3154,1430,26,34,24,16,27,F,0.13,0.00,0.08,0.04,4,2,4,3
1987,1430,2291,26,34,24,16,27,F,0.13,0.00,0.08,0.04,4,2,4,3
1987,2291,2284,26,34,24,16,27,T,0.53,0.28,0.88,2.39,4,2,4,3
1987,2284,2428,20,22,26,14,26,T,1.00,0.00,0.52,0.99,4,2,4,3
1987,2428,4777,20,22,26,14,26,T,0.10,0.84,0.03,0.12,4,2,4,3
1987,2284,2291,35,41,37,31,42,F,0.00,0.00,0.12,0.17,3,2,5,2
1987,2291,1430,35,41,37,31,42,F,0.00,0.00,0.12,0.17,3,2,5,2
1987,1430,3154,35,41,37,31,42,T,0.00,0.00,0.07,0.00,3,2,5,2
1987,3154,3156,31,43,30,32,49,T,0.00,0.00,0.00,0.00,2,2,4,2
1987,3156,1540,12,33,25,18,42,T,0.00,0.00,0.00,0.00,4,3,4,3
1987,1540,2294,12,33,25,18,42,T,1.72,0.00,0.00,0.88,4,3,4,3
1987,2294,3603,0,36,32,31,**,F,0.00,0.01,0.02,0.10,0,4,1,2
1987,3603,2295,0,36,32,31,**,F,0.00,0.01,0.02,0.10,0,4,1,2
1987,2295,1488,0,36,32,31,**,F,0.00,0.01,0.02,0.10,0,4,1,2
1987,1488,2298,0,36,32,31,**,F,0.00,0.01,0.02,0.10,0,4,1,2
1987,2298,1425,0,36,32,31,**,F,0.00,0.01,0.02,0.10,0,4,1,2
1987,1425,2297,0,36,32,31,**,F,0.00,0.01,0.02,0.10,0,4,1,2
1987,2297,1778,0,36,32,31,**,F,0.00,0.01,0.02,0.10,0,4,1,2
1987,1778,2266,0,36,32,31,**,T,0.00,0.00,1.08,0.39,0,4,1,2
1987,2266,3085,0,19,26,8,0,T,0.00,0.00,0.00,0.00,0,3,1,2
1987,3085,2262,0,19,26,8,0,T,0.00,0.00,0.00,1.07,0,3,1,2
1987,2262,1398,15,28,26,23,24,T,0.37,0.41,0.48,0.38,3,3,3,2
1987,1398,2260,15,28,26,23,24,T,0.58,0.38,0.19,1.30,3,3,3,2
1987,2407,1724,7,43,40,35,56,T,0.00,0.00,0.00,0.00,24,10,24,6
