LINKID,LENGTH,ROUTETYP,AREACODE,LANES,VDF,LINKFLOW,SPEED,LANEFLOW,DELAY,SPEEDFF,LLENGTH,LSPEED,LSPEEDFF,LLANES,LLANEFLO,LDELAY,VCR,VCR2,VCR3,VCR4,INBELT,RURAL,LOSTSPD,VCR5,VCR6,VCR7,LANES1,LANES2,LANES3,LANES4,TIMECONG,TIMEFF,LINKDEL,LINKDELRAT,ESTSPD,SQDERR,SQRTLEN,DELPMIL,RT4,RT3,RT2,ESTTIME,ACTTIME,ACTTIMFF,FLOWDEL,APPRDEL
17752275,0.13,2,19,3,10,1619.94,14,539.98,0.12,24,-2.0402208285265546,2.6390573296152584,3.1780538303479458,1.0986122886681098,6.291532101835395,-2.120263536200091,0.3599866666666667,0.1295904001777778,0.04665081619199764,0.01679367181823659,1,0,10,0.006045497938940929,0.0021762986513795485,0.0007834384971812857,0,0,1,0,0.5571428571428572,0.325,0.23214285714285715,0.7142857142857142,18.15347,17.25131304089999,0.36055512754639896,0.923076923076923,0,0,1,0.4296699198555428,0.5571428571428572,0.325,0.03106437695724623,0.012184276598052601
17762262,0.18000000000000002,2,30,3,10,110.92,23,36.97,0.37,23,-1.7147984280919266,3.1354942159291497,3.044522437723423,1.0986122886681098,3.6101067729485403,-0.9942522733438669,0.024646666666666667,0.0006074581777777778,1.4971819221629631e-05,3.690054377490983e-07,0,0,-2,9.094754022389444e-09,0,0,0,0,1,0,0.46956521739130436,0.46956521739130436,0,0,18.90595,16.761245402499995,0.42426406871192857,2.0555555555555554,0,0,1,0.5712487338642068,0.46956521739130436,0.46956521739130436,0.005553125263886183,0.04472562463331198
17772267,0.21,2,30,3,10,1649,15,549.67,0.11,25,-1.5606477482646683,2.70805020110221,3.2188758248682006,1.0986122886681098,6.309318098154484,-2.2072749131897207,0.36644666666666664,0.13428315951111108,0.04920761619231495,0.018031966928286507,0,0,10,0.0066077541743141625,0.002421389491330177,0.0008873101077996389,0,0,1,0,0.84,0.504,0.33599999999999997,0.6666666666666665,18.604210000000002,12.990329724100015,0.458257569495584,0.5238095238095238,0,0,1,0.6772660596714398,0.84,0.504,0.08747653523773768,0.016946171160269197
17773081,0.24,2,30,3,9,1968.75,9,656.25,0.48,30,-1.4271163556401458,2.1972245773362196,3.4011973816621555,1.0986122886681098,6.486541813905833,-0.7339691750802004,0.4375,0.19140625,0.083740234375,0.0366363525390625,0,0,21,0.016028404235839844,0.007012426853179932,0.00306793674826622,0,0,1,0,1.5999999999999999,0.4799999999999999,1.1199999999999999,2.3333333333333335,19.085910000000002,101.72558052810004,0.4898979485566356,2,0,0,1,0.7544832811220422,1.5999999999999999,0.4799999999999999,0.11105983946345754,0.07425393726389828
17782297,0.74,2,30,3,9,820.71,21,273.57,0.06,37,-0.3011050927839216,3.044522437723423,3.6109179126442243,1.0986122886681098,5.611557530613684,-2.8134107167600364,0.18238,0.0332624644,0.006066408257271999,0.001106391537961267,0,0,16,0.00020178368869337588,3.680130914389789e-05,6.711822761664096e-06,0,0,1,0,2.1142857142857143,1.2,0.9142857142857144,0.7619047619047621,27.78975,46.10070506250002,0.8602325267042626,0.08108108108108109,0,0,1,1.5977113863924648,2.1142857142857143,1.2,0.07523800246761536,0.014833707928140427
17792268,0.31,2,30,3,9,1616,26,538.67,0.05,28,-1.171182981502945,3.258096538021482,3.332204510175204,1.0986122886681098,6.289103138512597,-2.995732273553991,0.3591133333333333,0.12896238617777775,0.04631211237492235,0.01663129704866628,0,0,2,0.0059725205208033755,0.002144811752627436,0.0007702304978585473,0,0,1,0,0.7153846153846154,0.6642857142857144,0.05109890109890103,0.07692307692307687,20.73493,27.720962104900014,0.5567764362830022,0.16129032258064518,0,0,1,0.8970370288204494,0.7153846153846154,0.6642857142857144,0.10348962387277338,0.009291623893280976
17792269,0.36,2,30,3,9,3374,9,1124.67,0.48,30,-1.0216512475319814,2.1972245773362196,3.4011973816621555,1.0986122886681098,7.02524493827455,-0.7339691750802004,0.74978,0.5621700484,0.421503858889352,0.3160351633180583,0,0,21,0.23695684475261375,0.17766550305861473,0.13321004088328814,0,0,1,0,2.4,0.72,1.68,2.3333333333333335,17.06157,64.98891086489999,0.6,1.3333333333333333,0,0,1,1.2660030700574447,2.4,0.72,0.31477187434582754,0.13777061355503673
18022216,0.44,2,12,3,40,1236.48,29,412.16,0.16,29,-0.8209805520698302,3.367295829986474,3.2188758248682006,1.0986122886681098,6.0214116234759345,-1.8325814637483102,0.27477333333333337,0.07550038471111113,0.020745492375021046,0.005700308091525784,1,0,-4,0.0015662926553355115,0.00043037545388205633,0.00011825569804801891,0,0,1,0,0.9103448275862068,0.9103448275862068,0,0,22.508000000000003,42.14606399999997,0.6633249580710799,0.36363636363636365,0,0,1,1.1729162964279365,0.9103448275862068,0.9103448275862068,0.05369645641803866,0.03569159612799888
18041539,0.31,2,32,3,9,2220,32,740,0.06,42,-1.171182981502945,3.4657359027997265,3.7376696182833684,1.0986122886681098,6.606650186198215,-2.8134107167600364,0.49333333333333335,0.2433777777777778,0.12006637037037039,0.0592327427160494,0,0,10,0.02922148640658437,0.014415933293914957,0.007111860424998046,0,0,1,0,0.58125,0.4428571428571429,0.13839285714285715,0.3125,26.89396,26.0716444816,0.5567764362830022,0.1935483870967742,0,0,1,0.6916051038969345,0.58125,0.4428571428571429,0.08393592683781803,0.006632926509291925
18142219,0.12000000000000001,2,12,3,40,1630.53,15,543.51,1.3,23,-2.120263536200091,2.70805020110221,3.1354942159291497,1.0986122886681098,6.298048105656029,0.26236426446749106,0.36234,0.1312902756,0.047571718460904,0.017237136467123954,1,0,8,0.006245704027497694,0.0022630683973235144,0.0008200002030862022,0,0,1,0,0.48000000000000004,0.3130434782608696,0.16695652173913045,0.5333333333333334,11.952390000000001,9.287926712099992,0.34641016151377546,10.833333333333332,0,0,1,0.6023899822545951,0.48000000000000004,0.3130434782608696,0.06412801131957524,0.19542564680022395
18252252,0.32,2,25,3,9,1273.92,29,424.64,0.02,34,-1.1394342831883648,3.367295829986474,3.5263605246161616,1.0986122886681098,6.051241751143842,-3.912023005428146,0.2830933333333333,0.08014183537777776,0.022687619316546365,0.006422713777718831,0,0,5,0.0018182274523803495,0.0005147280702525276,0.0001457160851680222,0,0,1,0,0.6620689655172414,0.5647058823529412,0.0973630831643002,0.17241379310344818,24.554520000000007,19.762292430399935,0.565685424949238,0.0625,0,0,1,0.7819334281427612,0.6620689655172414,0.5647058823529412,0.06246078719912029,0.002754681567678219
19632384,0.15999999999999998,2,26,3,9,826.44,13,275.48,0.26,13,-1.8325814637483102,2.5649493574615367,2.4849066497880004,1.0986122886681098,5.618515030676497,-1.3470736479666092,0.18365333333333334,0.03372854684444444,0.0061943600564717035,0.0011376148722378832,0,0,-1,0.00020892676333606136,3.837009650921212e-05,7.046796124238503e-06,0,0,1,0,0.7384615384615383,0.7384615384615383,0,0,12.997959999999999,4.161600000003794e-06,0.39999999999999997,1.6250000000000002,0,0,1,0.7385774383057032,0.7384615384615383,0.7384615384615383,0.07102392679899994,0.059002606370930355
19633331,0.6,2,26,3,9,576.18,27,192.06,0,38,-0.5108256237659907,3.295836866004329,3.6375861597263857,1.0986122886681098,5.257807823209827,,0.12804000000000001,0.016394241600000005,0.0020991186944640007,0.00026877115763917066,0,0,11,3.441345902411941e-05,4.40629929344825e-06,5.64182561533114e-07,0,0,1,0,1.3333333333333333,0.9473684210526315,0.38596491228070173,0.40740740740740744,28.607499999999998,2.584056249999994,0.7745966692414834,0,0,0,1,1.2584112557895657,1.3333333333333333,0.9473684210526315,0.04102870483395615,0
19692379,0.15999999999999998,2,57,3,8,850.41,23,283.47,0.18,29,-1.8325814637483102,3.1354942159291497,3.367295829986474,1.0986122886681098,5.647106297462645,-1.7147984280919266,0.18898,0.035713440400000004,0.006749125966792001,0.0012754498252043524,0,0,6,0.00024103450796711853,4.5550701315626066e-05,8.608171534627014e-06,0,0,1,0,0.417391304347826,0.33103448275862063,0.08635682158920538,0.26086956521739135,21.552570000000003,2.0950536048999915,0.39999999999999997,1.1250000000000002,0,0,1,0.44542251805701116,0.417391304347826,0.33103448275862063,0.02758775295627358,0.015581769755849406
19692460,0.15,2,57,3,8,172.27,23,57.42,0.13,35,-1.8971199848858813,3.1354942159291497,3.5553480614894135,1.0986122886681098,4.050392674692918,-2.0402208285265546,0.03828,0.0014653584,5.609391955200001e-05,2.1472752404505603e-06,0,0,12,8.219769620444744e-08,3.1465278107062483e-09,0,0,0,1,0,0.391304347826087,0.2571428571428571,0.13416149068322986,0.5217391304347829,25.967940000000006,8.808667843600034,0.3872983346207417,0.8666666666666667,0,0,1,0.3465812074427158,0.391304347826087,0.2571428571428571,0.0038048736165920416,0.0073707360968759406
20812266,0.15,2,30,3,10,696.6,15,232.2,0,25,-1.8971199848858813,2.70805020110221,3.2188758248682006,1.0986122886681098,5.4475990692637914,,0.1548,0.023963039999999998,0.0037094785919999994,0.0005742272860415999,0,0,10,8.889038387923966e-05,1.3760231424506298e-05,2.130083824513575e-06,0,0,1,0,0.6,0.36,0.24,0.6666666666666667,20.520200000000003,30.47260804000003,0.3872983346207417,0,0,0,1,0.438592216450132,0.6,0.36,0.023574936052836948,0
20812267,0.08999999999999998,2,30,3,10,2048.64,8,682.88,0.02,32,-2.4079456086518722,2.0794415416798357,3.4657359027997265,1.0986122886681098,6.526319148673334,-3.912023005428146,0.45525333333333334,0.2072555975111111,0.09435380161892504,0.04295488269968769,0,0,24,0.019555353531975152,0.008902639879943462,0.004052956480810528,0,0,1,0,0.6749999999999998,0.16874999999999996,0.5062499999999999,3,21.624280000000002,185.62100551840007,0.3,0.22222222222222227,0,0,1,0.24971929701243223,0.6749999999999998,0.16874999999999996,0.03417054917821821,0.0009984728172095503
22141313,0.25,2,11,3,10,1640.43,26,546.81,0.1,26,-1.3862943611198906,3.258096538021482,2.995732273553991,1.0986122886681098,6.304101392904951,-2.3025850929940455,0.36454,0.13288941159999998,0.04844350610466399,0.01765959571539421,1,0,-6,0.006437629022089804,0.002346773283712617,0.0008554927328445974,0,0,1,0,0.5769230769230769,0.5769230769230769,0,0,19.86922,37.586463408400014,0.5,0.4,0,0,1,0.7549365299694705,0.5769230769230769,0.5769230769230769,0.05077274094636808,0.016410492052362002
22142458,0.10000000000000002,2,14,3,29,837.29,13,279.1,0.16,19,-2.3025850929940455,2.5649493574615367,2.9444389791664403,1.0986122886681098,5.6315701405422764,-1.8325814637483102,0.18606666666666669,0.03462080444444445,0.0064417776802962986,0.0011986001003804648,1,0,6,0.00022301952534412516,4.149649968236356e-05,7.72111537423178e-06,0,0,1,0,0.4615384615384616,0.31578947368421056,0.14574898785425106,0.4615384615384617,16.39364,11.51679244960001,0.31622776601683794,1.5999999999999996,0,0,1,0.3659955934130553,0.4615384615384616,0.31578947368421056,0.015628215699153403,0.015119418176698096
22151309,0.36,2,11,3,10,1590.8,26,530.27,0.1,26,-1.0216512475319814,3.258096538021482,2.995732273553991,1.0986122886681098,6.273386310791004,-2.3025850929940455,0.35351333333333335,0.12497167684444445,0.04417915405353571,0.015617920013312254,1,0,-6,0.005521142963639393,0.0019517976528860407,0.0006899864942639206,0,0,1,0,0.8307692307692307,0.8307692307692307,0,0,20.63175,28.8181080625,0.6,0.2777777777777778,0,0,1,1.0469300956050747,0.8307692307692307,0.8307692307692307,0.0660507668949103,0.02193424304199665
22151313,0.4,2,11,3,10,929.61,17,309.87,0.11,21,-0.916290731874155,2.833213344056216,3.044522437723423,1.0986122886681098,5.736152854686652,-2.2072749131897207,0.20658,0.04267529640000001,0.008815862730312003,0.0018211809228278536,1,0,4,0.000376219555037778,7.771943567970419e-05,1.6055281022713293e-05,0,0,1,0,1.411764705882353,1.1428571428571428,0.26890756302521024,0.23529411764705888,19.348930000000003,5.5174721449000135,0.6324555320336759,0.27499999999999997,0,0,1,1.240378666934037,1.411764705882353,1.1428571428571428,0.04994908980646695,0.0303710935974697
22161314,0.3499999999999999,2,12,3,40,1240.32,15,413.44,0,23,-1.0498221244986778,2.70805020110221,3.1354942159291497,1.0986122886681098,6.024512401154182,,0.2756266666666667,0.07597005937777779,0.020939374232765633,0.005771449921863083,1,0,8,0.0015907655037967156,0.00043845739325980944,0.00012085054977955708,0,0,1,0,1.3999999999999997,0.9130434782608694,0.4869565217391303,0.5333333333333332,20.107029999999998,26.08175542089998,0.5916079783099616,0,0,0,1,1.0444108354142805,1.3999999999999997,0.9130434782608694,0.05338868440806366,0
22161802,0.44,2,12,3,40,1991.04,25,663.68,0,46,-0.8209805520698302,3.2188758248682006,3.828641396489095,1.0986122886681098,6.497800105601108,,0.4424533333333333,0.19576495217777776,0.08661685564089835,0.038323916501167614,1,0,21,0.016956544602329947,0.007502479681116225,0.0033194971431754774,0,0,1,0,1.056,0.5739130434782609,0.48208695652173916,0.8400000000000001,29.852600000000002,23.547726760000025,0.6633249580710799,0,0,0,1,0.8843450821703971,1.056,0.5739130434782609,0.04867571531250747,0
22173118,0.07999999999999999,2,14,3,29,1241.46,13,413.82,0.07,13,-2.5257286443082556,2.5649493574615367,2.4849066497880004,1.0986122886681098,6.025431096671255,-2.659260036932778,0.27588,0.07610977440000001,0.020997164561472003,0.005792697759218896,1,0,-1,0.0015980894578133092,0.00044088091962153576,0.00012163022810518929,0,0,1,0,0.36923076923076914,0.36923076923076914,0,0,13.7082,0.5015472399999996,0.282842712474619,0.8750000000000002,0,0,1,0.3501553814505186,0.36923076923076914,0.36923076923076914,0.025664610900944074,0.007720270300148047
22173122,0.19,2,14,3,29,861.18,13,287.06,0.16,19,-1.6607312068216509,2.5649493574615367,2.9444389791664403,1.0986122886681098,5.659691253143234,-1.8325814637483102,0.19137333333333334,0.03662375271111112,0.0070088096355010385,0.0013412992626446187,1,0,6,0.00025668891088984286,4.91234125066922e-05,9.400911196114042e-06,0,0,1,0,0.8769230769230769,0.6,0.27692307692307694,0.4615384615384617,16.95305,15.626604302500008,0.43588989435406733,0.8421052631578947,0,0,1,0.6724453711868955,0.8769230769230769,0.6,0.028564816497127166,0.026899003505293284
22181336,0.07999999999999999,2,11,3,28,1136.16,21,378.72,0,28,-2.5257286443082556,3.044522437723423,3.332204510175204,1.0986122886681098,5.936797145765674,,0.25248000000000004,0.06374615040000002,0.016094628052992006,0.004063571690819423,1,0,7,0.001025970580498088,0.00025903705216415726,6.540167493040644e-05,0,0,1,0,0.2285714285714285,0.1714285714285714,0.057142857142857106,0.33333333333333326,20.61632,0.14721034239999864,0.282842712474619,0,0,0,1,0.23282525688386668,0.2285714285714285,0.1714285714285714,0.010691131410369342,0
22181337,0.15,2,14,3,29,724.68,24,241.56,0.06,24,-1.8971199848858813,3.1780538303479458,3.091042453358316,1.0986122886681098,5.4871178894397,-2.8134107167600364,0.16104,0.025933881599999997,0.004176392292863999,0.0006725662148428183,1,0,-2,0.00010831006323828746,1.7442252583893813e-05,2.8089003561102595e-06,0,0,1,0,0.375,0.375,0,0,19.46791,20.539839768100002,0.3872983346207417,0.4,0,0,1,0.46229924013414897,0.375,0.375,0.014555804366337688,0.0062061465471300314
22183123,0.11000000000000001,2,14,3,29,2110.92,4,703.64,0.36,10,-2.2072749131897207,1.3862943611198906,2.302585092994046,1.0986122886681098,6.5562668617307045,-1.0216512475319814,0.4690933333333333,0.22004855537777776,0.10322331033734636,0.04842136672384693,1,0,6,0.0227141403210451,0.010655051797000116,0.004998213764294108,0,0,1,0,1.6500000000000001,0.66,0.9900000000000001,1.5,10.34063,40.203588796900014,0.33166247903554,3.272727272727272,0,0,1,0.6382589842204972,1.6500000000000001,0.66,0.0965723750056594,0.08503421862099214
22191814,0.12000000000000001,2,12,3,40,2286.9,30,762.3,0.03,42,-2.120263536200091,3.4011973816621555,3.7376696182833684,1.0986122886681098,6.636340178994228,-3.506557897319982,0.5082,0.25826724,0.131251411368,0.0667019672572176,1,0,12,0.033897939760117984,0.01722693298609196,0.008754727343531932,0,0,1,0,0.24000000000000002,0.17142857142857143,0.06857142857142859,0.40000000000000013,25.61404,19.236645121600006,0.34641016151377546,0.24999999999999997,0,0,1,0.28109583650216835,0.24000000000000002,0.17142857142857143,0.02033271176895257,0.0014460863175626004
22192442,0.38,2,12,3,40,1485,24,495,0.13,29,-0.9675840262617056,3.1780538303479458,3.367295829986474,1.0986122886681098,6.20455776256869,-2.0402208285265546,0.33,0.10890000000000001,0.035937000000000004,0.011859210000000002,1,0,5,0.003913539300000001,0.0012914679690000004,0.00042618442977000016,0,0,1,0,0.9500000000000001,0.7862068965517242,0.1637931034482759,0.20833333333333348,22.0154,3.9386371600000016,0.6164414002968976,0.34210526315789475,0,0,1,1.0356386892811396,0.9500000000000001,0.7862068965517242,0.057614212931744624,0.02631384694321337
22232459,0.21,2,11,3,10,1169.51,24,389.84,0.06,24,-1.5606477482646683,3.1780538303479458,3.091042453358316,1.0986122886681098,5.965736398535251,-2.8134107167600364,0.2598933333333333,0.0675445447111111,0.017554376873453032,0.004562265520231286,1,0,-2,0.001185702393604643,0.0003081561474152227,8.008772833890027e-05,0,0,1,0,0.525,0.525,0,0,19.41193,21.050386324899986,0.458257569495584,0.2857142857142857,0,0,1,0.6490853820305348,0.525,0.525,0.03244522403910444,0.008738451414625148
22233133,0.18000000000000002,2,14,3,29,1859.22,15,619.74,0.17,15,-1.7147984280919266,2.70805020110221,2.5649493574615367,1.0986122886681098,6.429300035246597,-1.7719568419318752,0.41316,0.17070118560000003,0.07052690184249602,0.029138894765245657,1,0,-2,0.012039025761208896,0.004974043883501068,0.0020550759709073016,0,0,1,0,0.7200000000000001,0.7200000000000001,0,0,14.117939999999999,0.7780298436000017,0.42426406871192857,0.9444444444444444,0,0,1,0.7649841265793735,0.7200000000000001,0.7200000000000001,0.07890649415095363,0.03861631175431124
22293167,0.3400000000000001,2,11,3,8,1393.32,28,464.44,0.18,37,-1.0788096613719298,3.332204510175204,3.6109179126442243,1.0986122886681098,6.140832378758805,-1.7147984280919266,0.30962666666666666,0.0958686727111111,0.02968349756929896,0.009190802407390139,1,0,9,0.002845717513392184,0.0008811100279465773,0.0002728151609196722,0,0,1,0,0.7285714285714288,0.5513513513513515,0.17722007722007727,0.3214285714285714,25.054540000000003,8.675734611599983,0.5830951894845301,0.5294117647058822,0,0,1,0.8142236895987714,0.7285714285714288,0.5513513513513515,0.03771306888236925,0.02503253826373919
22301338,0.48,2,11,3,8,2180.66,16,726.89,0.12,22,-0.7339691750802004,2.772588722239781,3.091042453358316,1.0986122886681098,6.588775159345472,-2.120263536200091,0.4845933333333333,0.2348306987111111,0.11379739105741303,0.055145457057148635,1,0,6,0.026723120853513846,0.012949846211473786,0.00627540914177212,0,0,1,0,1.7999999999999998,1.3090909090909089,0.49090909090909096,0.375,18.99909,8.994540828099993,0.6928203230275509,0.25,0,0,1,1.5158620754994054,1.7999999999999998,1.3090909090909089,0.13810512523942609,0.041124423646744956
22311339,0.17,2,11,3,40,1926.75,18,642.25,0.15,48,-1.7719568419318752,2.8903717578961645,3.871201010907891,1.0986122886681098,6.464977635989993,-1.8971199848858813,0.42816666666666664,0.1833266944444444,0.07849437967129627,0.033608676895926684,1,0,30,0.01439011515760594,0.00616136763998161,0.0026380922445187927,0,0,1,0,0.5666666666666668,0.21250000000000002,0.35416666666666674,1.666666666666667,28.30512,106.19549821439998,0.41231056256176607,0.8823529411764705,0,0,1,0.36035883260696305,0.5666666666666668,0.21250000000000002,0.020220679827242294,0.008238607991543023
22313139,0.2,2,11,3,40,1042.46,31,347.49,0.08,45,-1.6094379124341003,3.4339872044851463,3.8066624897703196,1.0986122886681098,5.850735887612364,-2.5257286443082556,0.23166,0.0536663556,0.012432347938296,0.0028800777233856513,1,0,14,0.00066719880539952,0.0001545632752588528,3.580612834646584e-05,0,0,1,0,0.3870967741935484,0.26666666666666666,0.12043010752688171,0.4516129032258065,28.42865,6.611840822499994,0.4472135954999579,0.39999999999999997,0,0,1,0.42210938612983734,0.3870967741935484,0.26666666666666666,0.013098519535950537,0.005180036600911264
22321362,0.59,2,11,3,9,1110.66,31,370.22,0.11,45,-0.527632742082372,3.4339872044851463,3.8066624897703196,1.0986122886681098,5.9140974235315396,-2.2072749131897207,0.24681333333333336,0.06091682151111112,0.015035083773229041,0.0037108591430165708,1,0,14,0.0009158895146183966,0.00022605374406801522,5.579307808590707e-05,0,0,1,0,1.1419354838709677,0.7866666666666666,0.35526881720430104,0.4516129032258065,30.74327,0.06591029290000051,0.7681145747868608,0.1864406779661017,0,0,1,1.1514715253126944,1.1419354838709677,0.7866666666666666,0.035218728184993164,0.017907107507824982
22323139,0.2,2,11,3,40,2160.12,18,720.04,0.26,48,-1.6094379124341003,2.8903717578961645,3.871201010907891,1.0986122886681098,6.579306766022504,-1.3470736479666092,0.48002666666666666,0.2304256007111111,0.11061043302401895,0.0530959574630764,1,0,30,0.025487475474475687,0.012234667893760981,0.0058729668468157714,0,0,1,0,0.6666666666666666,0.25,0.41666666666666663,1.6666666666666665,27.735319999999998,94.77645550239995,0.4472135954999579,1.3,0,0,1,0.43266131416547565,0.6666666666666666,0.25,0.027554603791575927,0.017195395935732716
22402259,0.84,2,30,3,9,679,36,226.33,0,36,-0.1743533871447778,3.58351893845611,3.4011973816621555,1.0986122886681098,5.421994111241634,,0.15088666666666667,0.02276678617777778,0.00343520447707763,0.0005183265528646533,0,0,-6,7.820856580657132e-05,1.1800629799334192e-05,1.7805576949888718e-06,0,0,1,0,1.4,1.4,0,0,28.04167,63.3350163889,0.916515138991168,0,0,0,1,1.7973251949687732,1.4,1.4,0.06998730431031719,0
22461608,0.32,2,21,3,13,1326.96,31,442.32,0.15,40,-1.1394342831883648,3.4339872044851463,3.6888794541139363,1.0986122886681098,6.0920336020296775,-1.8971199848858813,0.29488,0.08695421439999998,0.02564105874227199,0.0075610354019211646,0,0,9,0.0022295981193185127,0.0006574638934246429,0.0001938729528930587,0,0,1,0,0.6193548387096774,0.48,0.13935483870967746,0.2903225806451615,26.979960000000002,16.160721601599985,0.565685424949238,0.46875,0,0,1,0.7116393056179474,0.6193548387096774,0.48,0.054114210350780234,0.016768332843100753
22491387,0.18000000000000002,2,25,3,8,1915.65,19,638.55,0.14,37,-1.7147984280919266,2.9444389791664403,3.6109179126442243,1.0986122886681098,6.459199980942271,-1.9661128563728327,0.42569999999999997,0.18122048999999998,0.07714556259299998,0.03284086599584009,0,0,18,0.013980356654429125,0.005951437827790478,0.0025335270832904065,0,0,1,0,0.5684210526315789,0.2918918918918919,0.27652916073968703,0.9473684210526314,24.127409999999998,26.290333308099974,0.42426406871192857,0.7777777777777778,0,0,1,0.4476236778004768,0.5684210526315789,0.2918918918918919,0.05249591049297503,0.010996731572249507
22491598,0.19,2,25,3,8,1342.44,25,447.48,0.09,25,-1.6607312068216509,3.2188758248682006,3.044522437723423,1.0986122886681098,6.10363184397873,-2.4079456086518722,0.29832000000000003,0.08899482240000002,0.02654893541836801,0.007920078414007546,0,0,-4,0.0023627177924667314,0.0007048459718486754,0.00021026965032189685,0,0,1,0,0.456,0.456,0,0,19.150840000000002,34.21267270559997,0.43588989435406733,0.47368421052631576,0,0,1,0.5952741498545233,0.456,0.456,0.06249390099417773,0.011899749180887653
22511595,0.43,2,25,3,40,1277.46,38,425.82,0,42,-0.843970070294529,3.6375861597263857,3.7376696182833684,1.0986122886681098,6.054016721764946,,0.28388,0.0805878544,0.022877280107072004,0.006494402276795601,0,0,4,0.0018436309183367354,0.0005233699450974325,0.00014857426001425915,0,0,1,0,0.6789473684210526,0.6142857142857143,0.06466165413533831,0.10526315789473673,29.04854,80.12863613160002,0.6557438524302001,0,0,0,1,0.8881685620000179,0.6789473684210526,0.6142857142857143,0.06087841219495882,0
22513181,0.18000000000000002,2,25,3,40,2464.32,16,821.44,0,39,-1.7147984280919266,2.772588722239781,3.6635616461296463,1.0986122886681098,6.711058897682776,,0.5476266666666667,0.2998949660444445,0.16423048060503234,0.08993699065879852,0,0,23,0.04925189440450898,0.026971650759759908,0.014770395200064786,0,0,1,0,0.675,0.27692307692307694,0.3980769230769231,1.4375,24.86344,78.56056863360001,0.42426406871192857,0,0,0,1,0.43437271753224815,0.675,0.27692307692307694,0.06179278975424529,0
22521825,0.32,2,25,3,9,2410.56,29,803.52,0.08,40,-1.1394342831883648,3.367295829986474,3.6888794541139363,1.0986122886681098,6.689002075969221,-2.5257286443082556,0.5356799999999999,0.2869530623999999,0.15371501646643193,0.08234206002073825,0,0,11,0.044108994711909065,0.023628306287275445,0.01265721111196771,0,0,1,0,0.6620689655172414,0.48,0.1820689655172414,0.3793103448275863,25.484200000000005,12.360849639999966,0.565685424949238,0.25,0,0,1,0.7534079939727358,0.6620689655172414,0.48,0.10295456559803862,0.01012762019190161
22522253,0.31,2,25,3,9,1797.12,29,599.04,0.56,34,-1.171182981502945,3.367295829986474,3.5263605246161616,1.0986122886681098,6.395328373849172,-0.579818495252942,0.39936,0.1594884096,0.063693291257856,0.02543655279673737,0,0,5,0.010158341724905037,0.0040568353512580755,0.001620137765878425,0,0,1,0,0.6413793103448276,0.5470588235294118,0.09432048681541583,0.17241379310344818,21.26276,59.8648828176,0.5567764362830022,1.806451612903226,0,0,1,0.8747688446843214,0.6413793103448276,0.5470588235294118,0.10838873056389464,0.08974068563984472
22531594,0.39,2,25,3,9,1662.72,19,554.24,0.22,24,-0.941608539858445,2.9444389791664403,3.1780538303479458,1.0986122886681098,6.317597805934016,-1.5141277326297755,0.36949333333333334,0.13652532337777779,0.050445196819266375,0.018639163923406796,0,0,5,0.0068870468086059886,0.0025447178821345223,0.0009402562926628251,0,0,1,0,1.231578947368421,0.9750000000000001,0.256578947368421,0.26315789473684204,18.055480000000003,0.8921180303999946,0.6244997998398398,0.5641025641025641,0,0,1,1.2960054232842326,1.231578947368421,0.9750000000000001,0.17304428879633393,0.06509901726224299
22532252,0.31,2,25,3,9,2636.16,29,878.72,0.08,40,-1.171182981502945,3.367295829986474,3.6888794541139363,1.0986122886681098,6.778466303139552,-2.5257286443082556,0.5858133333333333,0.34317726151111105,0.201037815490029,0.11777063281826551,0,0,11,0.06899160698004418,0.040416203257002944,0.023676350750662416,0,0,1,0,0.6413793103448276,0.465,0.17637931034482762,0.3793103448275863,25.08172,15.352918158399994,0.5567764362830022,0.25806451612903225,0,0,1,0.7415759365785122,0.6413793103448276,0.465,0.11091555622601612,0.010126347580822759
22541595,0.31,2,25,3,40,2134.74,19,711.58,0.14,31,-1.171182981502945,2.9444389791664403,3.4339872044851463,1.0986122886681098,6.567487849719361,-1.9661128563728327,0.4743866666666667,0.22504270951111113,0.10675726082261097,0.05064422110410235,0,0,12,0.024024943235504765,0.011397112738346987,0.005406638321568633,0,0,1,0,0.9789473684210527,0.6000000000000001,0.3789473684210526,0.6315789473684208,21.0165,4.066272250000003,0.5567764362830022,0.4516129032258065,0,0,1,0.885018913710656,0.9789473684210527,0.6000000000000001,0.1285717757576842,0.02487007022517085
22542256,0.25,2,25,3,40,944.81,38,314.94,0,42,-1.3862943611198906,3.6375861597263857,3.7376696182833684,1.0986122886681098,5.752382144492263,,0.20996,0.044083201600000003,0.009255709007936002,0.001943328663306243,0,0,4,0.0004080212861477788,8.566814923958764e-05,1.7986884614343823e-05,0,0,1,0,0.39473684210526316,0.35714285714285715,0.03759398496240601,0.10526315789473673,29.126299999999997,78.74255169000006,0.5,0,0,0,1,0.5149984721711993,0.39473684210526316,0.35714285714285715,0.02651525853210185,0
