LINKID,LENGTH,ROUTETYP,AREACODE,LANES,VDF,LINKFLOW,SPEED,LANEFLOW,DELAY,SPEEDFF,LLENGTH,LSPEED,LSPEEDFF,LLANES,LLANEFLO,LDELAY,VCR,VCR2,VCR3,VCR4,INBELT,RURAL,LOSTSPD,VCR5,VCR6,VCR7,LANES1,LANES2,LANES3,LANES4,TIMECONG,TIMEFF,LINKDEL,LINKDELRAT,ESTSPD,SQDERR,SQRTLEN,DELPMIL,RT4,RT3,RT2,ESTTIME,ACTTIME,ACTTIMFF,FLOWDEL,APPRDEL,,Link Stopped Delay,Link Running Time,Approach Delay,Flow Delay,,InBelt,,,,,Rural,,,,,OUTBELT,,,
13493100,0.31,3,10,1,19,566,24,566,0,32,-1.171,3.178,3.466,0,6.339,        .   ,0.377,0.142,0.054,0.02,1,0,8,0.008,0.003,0.001,1,0,0,0,0.775,0.581,0.194,0.333,24.1,0.01,0.557,0,0,1,0,0.772,0.775,0.581,0.045,0,,0,436.952,0,25.47,,0,436.952,0,25.47,,0,0,0,0,,0,0,0,0
13571400,0.3,3,11,1,19,541.94,20,541.94,0,32,-1.204,2.996,3.466,0,6.295,        .   ,0.361,0.131,0.047,0.017,1,0,12,0.006,0.002,0.001,1,0,0,0,0.9,0.563,0.338,0.6,24.107,16.871,0.548,0,0,1,0,0.747,0.9,0.563,0.042,0,,0,404.82918000000006,0,22.761480000000002,,0,404.82918000000006,0,22.761480000000002,,0,0,0,0,,0,0,0,0
13572200,0.15,3,11,1,19,85.26,28,85.26,0.11,42,-1.897,3.332,3.738,0,4.446,-2.207,0.057,0.003,0,0,1,0,14,0,0,0,1,0,0,0,0.321,0.214,0.107,0.5,28.285,0.081,0.387,0.733,0,1,0,0.318,0.321,0.214,0.002,0.005,,9.3786,27.11268,0.4263,0.17052,,9.3786,27.11268,0.4263,0.17052,,0,0,0,0,,0,0,0,0
13591400,0.3,3,11,1,19,228.34,28,228.34,0.01,42,-1.204,3.332,3.738,0,5.431,-4.605,0.152,0.023,0.004,0.001,1,0,14,0,0,0,1,0,0,0,0.643,0.429,0.214,0.5,29.31,1.716,0.548,0.033,0,1,0,0.614,0.643,0.429,0.012,0.001,,2.2834,140.20076,0.22834000000000002,2.7400800000000003,,2.2834,140.20076,0.22834000000000002,2.7400800000000003,,0,0,0,0,,0,0,0,0
13591400,0.58,3,11,1,19,604.31,20,604.31,0,32,-0.545,2.996,3.466,0,6.404,        .   ,0.403,0.162,0.065,0.026,1,0,12,0.011,0.004,0.002,1,0,0,0,1.74,1.088,0.653,0.6,25.735,32.891,0.762,0,0,1,0,1.352,1.74,1.088,0.078,0,,0,817.02712,0,47.136179999999996,,0,817.02712,0,47.136179999999996,,0,0,0,0,,0,0,0,0
13661400,0.79,3,30,1,20,626.82,28,626.82,0,42,-0.236,3.332,3.738,0,6.441,        .   ,0.418,0.175,0.073,0.03,0,0,14,0.013,0.005,0.002,1,0,0,0,1.693,1.129,0.564,0.5,31.31,10.955,0.889,0,0,1,0,1.514,1.693,1.129,0.138,0,,0,949.00548,0,86.50116000000001,,0,0,0,0,,0,0,0,0,,0,949.00548,0,86.50116000000001
13691400,0.79,3,30,1,20,298.53,24,298.53,0.01,35,-0.236,3.178,3.555,0,5.699,-4.605,0.199,0.04,0.008,0.002,0,0,11,0,0,0,1,0,0,0,1.975,1.354,0.621,0.458,29.302,28.111,0.889,0.013,0,1,0,1.618,1.975,1.354,0.079,0.002,,2.9852999999999996,483.02153999999996,0.5970599999999999,23.583869999999997,,0,0,0,0,,0,0,0,0,,2.9852999999999996,483.02153999999996,0.5970599999999999,23.583869999999997
13792200,0.64,3,21,1,19,628.65,28,628.65,0.72,31,-0.446,3.332,3.434,0,6.444,-0.329,0.419,0.176,0.074,0.031,0,0,3,0.013,0.005,0.002,1,0,0,0,1.371,1.239,0.133,0.107,22.047,35.433,0.8,1.125,0,1,0,1.742,1.371,1.239,0.218,0.216,,452.628,1095.1082999999999,135.7884,137.04569999999998,,0,0,0,0,,0,0,0,0,,452.628,1095.1082999999999,135.7884,137.04569999999998
13792400,0.69,3,21,1,19,495.36,9,495.36,7.42,35,-0.371,2.197,3.555,0,6.205,2.004,0.33,0.109,0.036,0.012,0,0,26,0.004,0.001,0,1,0,0,0,4.6,1.183,3.417,2.889,-4.788,190.112,0.831,10.754,0,1,0,-8.646,4.6,1.183,9.343,-10.156,,3675.5712,-4282.882560000001,-5030.876160000001,4628.14848,,0,0,0,0,,0,0,0,0,,3675.5712,-4282.882560000001,-5030.876160000001,4628.14848
13822200,0.55,3,21,1,19,572.3,18,572.3,1.46,38,-0.598,2.89,3.638,0,6.35,0.378,0.382,0.146,0.056,0.021,0,0,20,0.008,0.003,0.001,1,0,0,0,1.833,0.868,0.965,1.111,22.416,19.503,0.742,2.655,0,1,0,1.472,1.833,0.868,0.167,0.324,,835.5579999999999,842.4255999999999,185.4252,95.5741,,0,0,0,0,,0,0,0,0,,835.5579999999999,842.4255999999999,185.4252,95.5741
13861400,0.58,3,11,1,19,626.62,28,626.62,0.01,42,-0.545,3.332,3.738,0,6.44,-4.605,0.418,0.175,0.073,0.03,1,0,14,0.013,0.005,0.002,1,0,0,0,1.243,0.829,0.414,0.5,29.93,3.724,0.762,0.017,0,1,0,1.163,1.243,0.829,0.06,0.002,,6.2662,728.75906,1.2532400000000001,37.5972,,6.2662,728.75906,1.2532400000000001,37.5972,,0,0,0,0,,0,0,0,0
14052300,0.32,3,16,1,22,930.24,14,930.24,0.89,24,-1.139,2.639,3.178,0,6.835,-0.117,0.62,0.385,0.239,0.148,1,0,10,0.092,0.057,0.035,1,0,0,0,1.371,0.8,0.571,0.714,15.329,1.766,0.566,2.781,0,1,0,1.253,1.371,0.8,0.172,0.256,,827.9136,1165.59072,238.14144000000002,160.00127999999998,,827.9136,1165.59072,238.14144000000002,160.00127999999998,,0,0,0,0,,0,0,0,0
14052400,0.24,3,16,1,22,491.04,15,491.04,0.54,16,-1.427,2.708,2.773,0,6.197,-0.616,0.327,0.107,0.035,0.011,1,0,1,0.004,0.001,0,1,0,0,0,0.96,0.9,0.06,0.067,14.369,0.398,0.49,2.25,0,1,0,1.002,0.96,0.9,0.082,0.143,,265.1616,492.02208,70.21871999999999,40.265280000000004,,265.1616,492.02208,70.21871999999999,40.265280000000004,,0,0,0,0,,0,0,0,0
14092300,0.53,3,15,1,22,358.02,18,358.02,0.5,23,-0.635,2.89,3.135,0,5.881,-0.693,0.239,0.057,0.014,0.003,1,0,5,0.001,0,0,1,0,0,0,1.767,1.383,0.384,0.278,19.858,3.452,0.728,0.943,0,1,0,1.601,1.767,1.383,0.072,0.16,,179.01,573.19002,57.2832,25.777439999999995,,179.01,573.19002,57.2832,25.777439999999995,,0,0,0,0,,0,0,0,0
14422300,1.1,3,38,1,19,657.6,20,657.6,0.25,39,0.095,2.996,3.664,0,6.489,-1.386,0.438,0.192,0.084,0.037,0,0,19,0.016,0.007,0.003,1,0,0,0,3.3,1.692,1.608,0.95,29.324,86.933,1.049,0.227,0,1,0,2.251,3.3,1.692,0.228,0.08,,164.4,1480.2576,52.608000000000004,149.93280000000001,,0,0,0,0,,0,0,0,0,,164.4,1480.2576,52.608000000000004,149.93280000000001
14441500,1.14,3,38,1,19,586.44,23,586.44,0,42,0.131,3.135,3.738,0,6.374,        .   ,0.391,0.153,0.06,0.023,0,0,19,0.009,0.004,0.001,1,0,0,0,2.974,1.629,1.345,0.826,32.439,89.086,1.068,0,0,1,0,2.109,2.974,1.629,0.175,0,,0,1236.80196,0,102.62700000000001,,0,0,0,0,,0,0,0,0,,0,1236.80196,0,102.62700000000001
14491500,0.8,3,42,1,19,384.96,34,384.96,0.01,36,-0.223,3.526,3.584,0,5.953,-4.605,0.257,0.066,0.017,0.004,0,0,2,0.001,0,0,1,0,0,0,1.412,1.333,0.078,0.059,29.411,21.056,0.894,0.013,0,1,0,1.632,1.412,1.333,0.101,0.002,,3.8495999999999997,628.2547199999999,0.7699199999999999,38.88096,,0,0,0,0,,0,0,0,0,,3.8495999999999997,628.2547199999999,0.7699199999999999,38.88096
14491900,0.55,3,42,1,19,624.96,35,624.96,0.12,44,-0.598,3.555,3.784,0,6.438,-2.12,0.417,0.174,0.072,0.03,0,0,9,0.013,0.005,0.002,1,0,0,0,0.943,0.75,0.193,0.257,31.182,14.579,0.742,0.218,0,1,0,1.058,0.943,0.75,0.097,0.017,,74.9952,661.2076800000001,10.62432,60.621120000000005,,0,0,0,0,,0,0,0,0,,74.9952,661.2076800000001,10.62432,60.621120000000005
14501500,0.8,3,37,1,19,559.44,23,559.44,0.75,42,-0.223,3.135,3.738,0,6.327,-0.288,0.373,0.139,0.052,0.019,0,0,19,0.007,0.003,0.001,1,0,0,0,2.087,1.143,0.944,0.826,28.349,28.614,0.894,0.938,0,1,0,1.693,2.087,1.143,0.153,0.174,,419.58000000000004,947.1319200000002,97.34256,85.59432000000001,,0,0,0,0,,0,0,0,0,,419.58000000000004,947.1319200000002,97.34256,85.59432000000001
14531400,0.8,3,42,1,19,544.32,35,544.32,0.12,44,-0.223,3.555,3.784,0,6.3,-2.12,0.363,0.132,0.048,0.017,0,0,9,0.006,0.002,0.001,1,0,0,0,1.371,1.091,0.281,0.257,32.247,7.579,0.894,0.15,0,1,0,1.489,1.371,1.091,0.116,0.024,,65.3184,810.4924800000001,13.063680000000002,63.14112000000001,,0,0,0,0,,0,0,0,0,,65.3184,810.4924800000001,13.063680000000002,63.14112000000001
14632400,0.82,3,42,1,20,777.7,32,777.7,0,38,-0.198,3.466,3.638,0,6.656,        .   ,0.518,0.269,0.139,0.072,0,0,6,0.037,0.019,0.01,1,0,0,0,1.538,1.295,0.243,0.188,28.575,11.732,0.906,0,0,1,0,1.722,1.538,1.295,0.207,0,,0,1339.1994,0,160.9839,,0,0,0,0,,0,0,0,0,,0,1339.1994,0,160.9839
14633400,0.53,3,42,1,20,894.86,30,894.86,0,50,-0.635,3.401,3.912,0,6.797,        .   ,0.597,0.356,0.212,0.127,0,0,20,0.076,0.045,0.027,1,0,0,0,1.06,0.636,0.424,0.667,33.401,11.568,0.728,0,0,1,0,0.952,1.06,0.636,0.113,0,,0,851.90672,0,101.11918,,0,0,0,0,,0,0,0,0,,0,851.90672,0,101.11918
14642400,0.89,3,42,1,20,532.44,36,532.44,0.24,50,-0.117,3.584,3.912,0,6.277,-1.427,0.355,0.126,0.045,0.016,0,0,14,0.006,0.002,0.001,1,0,0,0,1.483,1.068,0.415,0.389,35.103,0.805,0.943,0.27,0,1,0,1.521,1.483,1.068,0.108,0.044,,127.7856,809.8412400000001,23.42736,57.50352,,0,0,0,0,,0,0,0,0,,127.7856,809.8412400000001,23.42736,57.50352
15051500,0.39,3,43,1,17,891.28,32,891.28,0,56,-0.942,3.466,4.025,0,6.793,        .   ,0.594,0.353,0.21,0.125,0,0,24,0.074,0.044,0.026,1,0,0,0,0.731,0.418,0.313,0.75,36.138,17.126,0.624,0,0,1,0,0.648,0.731,0.418,0.071,0,,0,577.54944,0,63.28087999999999,,0,0,0,0,,0,0,0,0,,0,577.54944,0,63.28087999999999
15052400,0.53,3,43,1,17,628.65,29,628.65,0.22,35,-0.635,3.367,3.555,0,6.444,-1.514,0.419,0.176,0.074,0.031,0,0,6,0.013,0.005,0.002,1,0,0,0,1.097,0.909,0.188,0.207,26.032,8.808,0.728,0.415,0,1,0,1.222,1.097,0.909,0.132,0.043,,138.303,768.2103,27.03195,82.9818,,0,0,0,0,,0,0,0,0,,138.303,768.2103,27.03195,82.9818
15061500,0.39,3,43,1,17,917.28,29,917.28,0,35,-0.942,3.367,3.555,0,6.821,        .   ,0.612,0.374,0.229,0.14,0,0,6,0.086,0.052,0.032,1,0,0,0,0.807,0.669,0.138,0.207,25.193,14.491,0.624,0,0,1,0,0.929,0.807,0.669,0.144,0,,0,852.1531200000001,0,132.08831999999998,,0,0,0,0,,0,0,0,0,,0,852.1531200000001,0,132.08831999999998
15061500,0.73,3,43,1,19,445.5,30,445.5,0,44,-0.315,3.401,3.784,0,6.099,        .   ,0.297,0.088,0.026,0.008,0,0,14,0.002,0.001,0,1,0,0,0,1.46,0.995,0.465,0.467,33.088,9.533,0.854,0,0,1,0,1.324,1.46,0.995,0.084,0,,0,589.842,0,37.422000000000004,,0,0,0,0,,0,0,0,0,,0,589.842,0,37.422000000000004
15062400,0.8,3,47,1,17,695.76,33,695.76,0,36,-0.223,3.497,3.584,0,6.545,        .   ,0.464,0.215,0.1,0.046,0,0,3,0.021,0.01,0.005,1,0,0,0,1.455,1.333,0.121,0.091,27.902,25.994,0.894,0,0,1,0,1.72,1.455,1.333,0.191,0,,0,1196.7072,0,132.89016,,0,0,0,0,,0,0,0,0,,0,1196.7072,0,132.89016
15071500,0.73,3,43,1,19,85.14,30,85.14,0,37,-0.315,3.401,3.611,0,4.444,        .   ,0.057,0.003,0,0,0,0,7,0,0,0,1,0,0,0,1.46,1.184,0.276,0.233,31.284,1.65,0.854,0,0,1,0,1.4,1.46,1.184,0.019,0,,0,119.196,0,1.6176599999999999,,0,0,0,0,,0,0,0,0,,0,119.196,0,1.6176599999999999
15082400,0.78,3,43,1,17,709.83,36,709.83,0.16,46,-0.248,3.584,3.829,0,6.565,-1.833,0.473,0.224,0.106,0.05,0,0,10,0.024,0.011,0.005,1,0,0,0,1.3,1.017,0.283,0.278,32.219,14.295,0.883,0.205,0,1,0,1.453,1.3,1.017,0.145,0.031,,113.57280000000002,1031.38299,22.004730000000002,102.92535,,0,0,0,0,,0,0,0,0,,113.57280000000002,1031.38299,22.004730000000002,102.92535
15201500,0.62,3,43,1,17,293.91,38,293.91,0,42,-0.478,3.638,3.738,0,5.683,        .   ,0.196,0.038,0.008,0.001,0,0,4,0,0,0,1,0,0,0,0.979,0.886,0.093,0.105,32.524,29.984,0.787,0,0,1,0,1.144,0.979,0.886,0.05,0,,0,336.23304,0,14.695500000000003,,0,0,0,0,,0,0,0,0,,0,336.23304,0,14.695500000000003
15201900,2.42,3,43,1,17,546.11,42,546.11,0,49,0.884,3.738,3.892,0,6.303,        .   ,0.364,0.133,0.048,0.018,0,0,7,0.006,0.002,0.001,1,0,0,0,3.457,2.963,0.494,0.167,39.635,5.595,1.556,0,0,1,0,3.663,3.457,2.963,0.237,0,,0,2000.40093,0,129.42807,,0,0,0,0,,0,0,0,0,,0,2000.40093,0,129.42807
15211500,0.62,3,43,1,17,457.84,25,457.84,0,44,-0.478,3.219,3.784,0,6.127,        .   ,0.305,0.093,0.028,0.009,0,0,19,0.003,0.001,0,1,0,0,0,1.488,0.845,0.643,0.76,32.735,59.823,0.787,0,0,1,0,1.136,1.488,0.845,0.075,0,,0,520.10624,0,34.337999999999994,,0,0,0,0,,0,0,0,0,,0,520.10624,0,34.337999999999994
15212400,3.98,3,43,1,17,270,42,270,0,49,1.381,3.738,3.892,0,5.598,        .   ,0.18,0.032,0.006,0.001,0,0,7,0,0,0,1,0,0,0,5.686,4.873,0.812,0.167,45.146,9.898,1.995,0,0,1,0,5.29,5.686,4.873,0.154,0,,0,1428.3,0,41.58,,0,0,0,0,,0,0,0,0,,0,1428.3,0,41.58
15261900,0.88,3,49,1,17,631.62,17,631.62,0,38,-0.128,2.833,3.638,0,6.448,        .   ,0.421,0.177,0.075,0.031,0,0,21,0.013,0.006,0.002,1,0,0,0,3.106,1.389,1.716,1.235,29.464,155.355,0.938,0,0,1,0,1.792,3.106,1.389,0.174,0,,0,1131.86304,0,109.90187999999999,,0,0,0,0,,0,0,0,0,,0,1131.86304,0,109.90187999999999
15262400,0.89,3,49,1,17,175.23,33,175.23,0,40,-0.117,3.497,3.689,0,5.166,        .   ,0.117,0.014,0.002,0,0,0,7,0,0,0,1,0,0,0,1.618,1.335,0.283,0.212,32.803,0.039,0.943,0,0,1,0,1.628,1.618,1.335,0.043,0,,0,285.27443999999997,0,7.534889999999999,,0,0,0,0,,0,0,0,0,,0,285.27443999999997,0,7.534889999999999
15342300,0.62,3,32,1,19,621.77,17,621.77,1.87,25,-0.478,2.833,3.219,0,6.433,0.626,0.415,0.172,0.071,0.03,0,0,8,0.012,0.005,0.002,1,0,0,0,2.188,1.488,0.7,0.471,13.842,9.973,0.787,3.016,0,1,0,2.687,2.188,1.488,0.494,0.993,,1162.7099,1670.69599,617.41761,307.15438,,0,0,0,0,,0,0,0,0,,1162.7099,1670.69599,617.41761,307.15438
15342300,0.53,3,32,1,19,728.47,21,728.47,0.64,26,-0.635,3.045,3.258,0,6.591,-0.446,0.486,0.236,0.115,0.056,0,0,5,0.027,0.013,0.006,1,0,0,0,1.514,1.223,0.291,0.238,19.037,3.855,0.728,1.208,0,1,0,1.67,1.514,1.223,0.269,0.213,,466.22080000000005,1216.5449,155.16411,195.95843000000002,,0,0,0,0,,0,0,0,0,,466.22080000000005,1216.5449,155.16411,195.95843000000002
15572400,0.52,3,52,1,19,884.07,17,884.07,1.32,38,-0.654,2.833,3.638,0,6.785,0.278,0.589,0.347,0.205,0.121,0,0,21,0.071,0.042,0.025,1,0,0,0,1.835,0.821,1.014,1.235,21.398,19.346,0.721,2.538,0,1,0,1.458,1.835,0.821,0.25,0.308,,1166.9724,1288.97406,272.29356,221.0175,,0,0,0,0,,0,0,0,0,,1166.9724,1288.97406,272.29356,221.0175
15611700,1.25,3,87,1,17,74,41,74,0.06,46,0.223,3.714,3.829,0,4.304,-2.813,0.049,0.002,0,0,0,1,5,0,0,0,1,0,0,0,1.829,1.63,0.199,0.122,36.153,23.491,1.118,0.048,0,1,0,2.075,1.829,1.63,0.003,0.044,,4.4399999999999995,153.55,3.256,0.222,,0,0,0,0,,4.4399999999999995,153.55,3.256,0.222,,0,0,0,0
15631800,0.93,3,61,1,27,586.81,36,586.81,0,46,-0.073,3.584,3.829,0,6.375,        .   ,0.391,0.153,0.06,0.023,0,0,10,0.009,0.004,0.001,1,0,0,0,1.55,1.213,0.337,0.278,33.941,4.241,0.964,0,0,1,0,1.644,1.55,1.213,0.131,0,,0,964.7156399999999,0,76.87210999999999,,0,0,0,0,,0,0,0,0,,0,964.7156399999999,0,76.87210999999999
15971600,0.82,3,25,1,19,602.54,27,602.54,0.1,31,-0.198,3.296,3.434,0,6.401,-2.303,0.402,0.161,0.065,0.026,0,0,4,0.01,0.004,0.002,1,0,0,0,1.822,1.587,0.235,0.148,25.402,2.552,0.906,0.122,0,1,0,1.937,1.822,1.587,0.206,0.033,,60.254,1167.11998,19.88382,124.12323999999998,,0,0,0,0,,0,0,0,0,,60.254,1167.11998,19.88382,124.12323999999998
15972300,0.41,3,25,1,19,1036.53,30,1036.53,0.62,32,-0.892,3.401,3.466,0,6.944,-0.478,0.691,0.478,0.33,0.228,0,0,2,0.158,0.109,0.075,1,0,0,0,0.82,0.769,0.051,0.067,20.357,92.984,0.64,1.512,0,1,0,1.208,0.82,0.769,0.246,0.141,,642.6486,1252.12824,146.15072999999998,254.98638,,0,0,0,0,,0,0,0,0,,642.6486,1252.12824,146.15072999999998,254.98638
16021600,0.82,3,25,1,19,799,30,799,0,32,-0.198,3.401,3.466,0,6.683,        .   ,0.533,0.284,0.151,0.081,0,0,2,0.043,0.023,0.012,1,0,0,0,1.64,1.538,0.103,0.067,25.378,21.36,0.906,0,0,1,0,1.939,1.64,1.538,0.265,0,,0,1549.261,0,211.735,,0,0,0,0,,0,0,0,0,,0,1549.261,0,211.735
16022300,0.66,3,21,1,19,465.3,27,465.3,0.72,31,-0.416,3.296,3.434,0,6.143,-0.329,0.31,0.096,0.03,0.009,0,0,4,0.003,0.001,0,1,0,0,0,1.467,1.277,0.189,0.148,22.917,16.67,0.812,1.091,0,1,0,1.728,1.467,1.277,0.16,0.207,,335.016,804.0384,96.3171,74.44800000000001,,0,0,0,0,,0,0,0,0,,335.016,804.0384,96.3171,74.44800000000001
16031600,0.34,3,21,1,19,559.65,23,559.65,0.07,32,-1.079,3.135,3.466,0,6.327,-2.659,0.373,0.139,0.052,0.019,0,0,9,0.007,0.003,0.001,1,0,0,0,0.887,0.638,0.249,0.391,24.994,3.975,0.583,0.206,0,1,0,0.816,0.887,0.638,0.082,0.01,,39.1755,456.67439999999993,5.5965,45.8913,,0,0,0,0,,0,0,0,0,,39.1755,456.67439999999993,5.5965,45.8913
16032300,0.5,3,21,1,17,1209.6,23,1209.6,0.49,29,-0.693,3.135,3.367,0,7.098,-0.713,0.806,0.65,0.524,0.423,0,0,6,0.341,0.275,0.222,1,0,0,0,1.304,1.034,0.27,0.261,18.761,17.966,0.707,0.98,0,1,0,1.599,1.304,1.034,0.391,0.163,,592.704,1934.1503999999998,197.16479999999999,472.9536,,0,0,0,0,,0,0,0,0,,592.704,1934.1503999999998,197.16479999999999,472.9536
16041600,0.45,3,21,1,19,185.13,34,185.13,0,39,-0.799,3.526,3.664,0,5.221,        .   ,0.123,0.015,0.002,0,0,0,5,0,0,0,1,0,0,0,0.794,0.692,0.102,0.147,31.073,8.568,0.671,0,0,1,0,0.869,0.794,0.692,0.025,0,,0,160.87797,0,4.62825,,0,0,0,0,,0,0,0,0,,0,160.87797,0,4.62825
16042300,0.28,3,21,1,19,794.85,30,794.85,0.36,34,-1.273,3.401,3.526,0,6.678,-1.022,0.53,0.281,0.149,0.079,0,0,4,0.042,0.022,0.012,1,0,0,0,0.56,0.494,0.066,0.133,23.404,43.512,0.529,1.286,0,1,0,0.718,0.56,0.494,0.105,0.045,,286.146,570.7023,35.76825,83.45925,,0,0,0,0,,0,0,0,0,,286.146,570.7023,35.76825,83.45925
16051600,0.34,3,21,1,19,1108.8,23,1108.8,0.14,29,-1.079,3.135,3.367,0,7.011,-1.966,0.739,0.546,0.404,0.299,0,0,6,0.221,0.163,0.121,1,0,0,0,0.887,0.703,0.184,0.261,20.393,6.797,0.583,0.412,0,1,0,1,0.887,0.703,0.214,0.029,,155.232,1108.8,32.1552,237.2832,,0,0,0,0,,0,0,0,0,,155.232,1108.8,32.1552,237.2832
16052300,0.35,3,21,1,17,1029.12,23,1029.12,0.69,32,-1.05,3.135,3.466,0,6.936,-0.371,0.686,0.471,0.323,0.222,0,0,9,0.152,0.104,0.072,1,0,0,0,0.913,0.656,0.257,0.391,19.925,9.455,0.592,1.971,0,1,0,1.054,0.913,0.656,0.217,0.138,,710.0927999999999,1084.69248,142.01856,223.31903999999997,,0,0,0,0,,0,0,0,0,,710.0927999999999,1084.69248,142.01856,223.31903999999997
16092200,0.64,3,21,1,19,969.03,33,969.03,0.27,39,-0.446,3.497,3.664,0,6.876,-1.309,0.646,0.417,0.27,0.174,0,0,6,0.113,0.073,0.047,1,0,0,0,1.164,0.985,0.179,0.182,26.46,42.773,0.8,0.422,0,1,0,1.451,1.164,0.985,0.225,0.062,,261.6381,1406.06253,60.07986,218.03175,,0,0,0,0,,0,0,0,0,,261.6381,1406.06253,60.07986,218.03175
16111600,0.45,3,21,1,19,480.15,30,480.15,0,34,-0.799,3.401,3.526,0,6.174,        .   ,0.32,0.102,0.033,0.01,0,0,4,0.003,0.001,0,1,0,0,0,0.9,0.794,0.106,0.133,27.023,8.863,0.671,0,0,1,0,0.999,0.9,0.794,0.082,0,,0,479.66985,0,39.3723,,0,0,0,0,,0,0,0,0,,0,479.66985,0,39.3723
16111600,0.3,3,21,1,19,161.37,20,161.37,0,32,-1.204,2.996,3.466,0,5.084,        .   ,0.108,0.012,0.001,0,0,0,12,0,0,0,1,0,0,0,0.9,0.563,0.338,0.6,27.19,51.69,0.548,0,0,1,0,0.662,0.9,0.563,0.019,0,,0,106.82694000000001,0,3.06603,,0,0,0,0,,0,0,0,0,,0,106.82694000000001,0,3.06603
16121600,0.3,3,21,1,19,470.25,27,470.25,0,36,-1.204,3.296,3.584,0,6.153,        .   ,0.314,0.098,0.031,0.01,0,0,9,0.003,0.001,0,1,0,0,0,0.667,0.5,0.167,0.333,27.705,0.497,0.548,0,0,1,0,0.65,0.667,0.5,0.051,0,,0,305.6625,0,23.98275,,0,0,0,0,,0,0,0,0,,0,305.6625,0,23.98275
16122300,0.75,3,21,1,19,387.84,20,387.84,0.79,32,-0.288,2.996,3.466,0,5.961,-0.236,0.259,0.067,0.017,0.004,0,0,12,0.001,0,0,1,0,0,0,2.25,1.406,0.844,0.6,23.748,14.044,0.866,1.053,0,1,0,1.895,2.25,1.406,0.144,0.239,,306.3936,734.9567999999999,92.69375999999998,55.84895999999999,,0,0,0,0,,0,0,0,0,,306.3936,734.9567999999999,92.69375999999998,55.84895999999999
16271600,0.86,3,91,1,19,55.65,33,55.65,0,38,-0.151,3.497,3.638,0,4.019,        .   ,0.037,0.001,0,0,0,1,5,0,0,0,1,0,0,0,1.564,1.358,0.206,0.152,32.608,0.154,0.927,0,0,1,0,1.582,1.564,1.358,0.002,0,,0,88.0383,0,0.1113,,0,0,0,0,,0,88.0383,0,0.1113,,0,0,0,0
16272300,1.12,3,91,1,17,753.69,30,753.69,0,39,0.113,3.401,3.664,0,6.625,        .   ,0.502,0.252,0.127,0.064,0,1,9,0.032,0.016,0.008,1,0,0,0,2.24,1.723,0.517,0.3,32.636,6.949,1.058,0,0,1,0,2.059,2.24,1.723,0.038,0,,0,1551.8477100000002,0,28.640220000000003,,0,0,0,0,,0,1551.8477100000002,0,28.640220000000003,,0,0,0,0
16281600,0.86,3,91,1,17,118.65,30,118.65,0,39,-0.151,3.401,3.664,0,4.776,        .   ,0.079,0.006,0,0,0,1,9,0,0,0,1,0,0,0,1.72,1.323,0.397,0.3,33.154,9.946,0.927,0,0,1,0,1.556,1.72,1.323,0.004,0,,0,184.6194,0,0.4746,,0,0,0,0,,0,184.6194,0,0.4746,,0,0,0,0
16382300,0.76,3,26,1,27,492.03,33,492.03,0.06,47,-0.274,3.497,3.85,0,6.199,-2.813,0.328,0.108,0.035,0.012,0,0,14,0.004,0.001,0,1,0,0,0,1.382,0.97,0.412,0.424,34.213,1.472,0.872,0.079,0,1,0,1.333,1.382,0.97,0.09,0.01,,29.5218,655.87599,4.9203,44.2827,,0,0,0,0,,0,0,0,0,,29.5218,655.87599,4.9203,44.2827
16441600,0.45,3,26,1,17,553.41,26,553.41,0.25,38,-0.799,3.258,3.638,0,6.316,-1.386,0.369,0.136,0.05,0.019,0,0,12,0.007,0.003,0.001,1,0,0,0,1.038,0.711,0.328,0.462,27.609,2.587,0.671,0.556,0,1,0,0.978,1.038,0.711,0.089,0.037,,138.3525,541.23498,20.476169999999996,49.25348999999999,,0,0,0,0,,0,0,0,0,,138.3525,541.23498,20.476169999999996,49.25348999999999
16471600,0.45,3,26,1,19,394.02,31,394.02,0.05,31,-0.799,3.434,3.401,0,5.976,-2.996,0.263,0.069,0.018,0.005,0,0,-1,0.001,0,0,1,0,0,0,0.871,0.871,0,0,25.687,28.229,0.671,0.111,0,1,0,1.051,0.871,0.871,0.075,0.009,,19.701,414.11501999999996,3.5461799999999997,29.551499999999997,,0,0,0,0,,0,0,0,0,,19.701,414.11501999999996,3.5461799999999997,29.551499999999997
16472300,0.48,3,26,1,19,179.45,0,179.45,0,72,-0.734,        .   ,4.277,0,5.19,        .   ,0.12,0.014,0.002,0,0,0,72,0,0,0,1,0,0,0,        .   ,        .   ,        .   ,        .   ,48.176,2320.907,0.693,0,0,1,0,0.598,        .   ,0.4,0.011,0,,0,107.31109999999998,0,1.9739499999999999,,0,0,0,0,,0,0,0,0,,0,107.31109999999998,0,1.9739499999999999
16732400,1.17,3,91,1,17,87.42,36,87.42,0,46,0.157,3.584,3.829,0,4.471,        .   ,0.058,0.003,0,0,0,1,10,0,0,0,1,0,0,0,1.95,1.526,0.424,0.278,36.983,0.966,1.082,0,0,1,0,1.898,1.95,1.526,0.004,0,,0,165.92316,0,0.34968,,0,0,0,0,,0,165.92316,0,0.34968,,0,0,0,0
